iter	Passed	Remaining
1715	3852	2882
1716	3854	2880
1717	3856	2877
1718	3858	2875
1719	3860	2873
1720	3862	2870
1721	3865	2868
1722	3867	2866
1723	3869	2864
1724	3871	2861
1725	3873	2859
1726	3875	2856
1727	3877	2854
1728	3880	2852
1729	3882	2849
1730	3884	2847
1731	3886	2845
1732	3888	2842
1733	3890	2840
1734	3892	2838
1735	3894	2835
1736	3896	2833
1737	3899	2831
1738	3901	2828
1739	3903	2826
1740	3905	2824
1741	3907	2821
1742	3909	2819
1743	3911	2816
1744	3913	2814
1745	3915	2812
1746	3917	2809
1747	3919	2807
1748	3924	2806
1749	3926	2804
1750	3932	2804
1751	3936	2804
1752	3939	2802
1753	3941	2800
1754	3945	2798
1755	3947	2796
1756	3950	2794
1757	3953	2792
1758	3954	2790
1759	3957	2788
1760	3960	2786
1761	3963	2785
1762	3965	2782
1763	3968	2780
1764	3971	2779
1765	3974	2776
1766	3976	2774
1767	3978	2772
1768	3980	2770
1769	3982	2767
1770	3984	2765
1771	3986	2762
1772	3988	2760
1773	3990	2757
1774	3992	2755
1775	3994	2753
1776	3997	2750
1777	3999	2748
1778	4001	2746
1779	4003	2743
1780	4005	2741
1781	4007	2739
1782	4009	2736
1783	4011	2734
1784	4014	2732
1785	4016	2729
1786	4018	2727
1787	4020	2725
1788	4022	2722
1789	4024	2720
1790	4026	2718
1791	4028	2715
1792	4030	2713
1793	4032	2711
1794	4035	2708
1795	4037	2706
1796	4039	2704
1797	4041	2702
1798	4043	2699
1799	4045	2697
1800	4047	2694
1801	4050	2692
1802	4052	2690
1803	4054	2688
1804	4057	2685
1805	4059	2683
1806	4061	2681
1807	4063	2679
1808	4065	2676
1809	4067	2674
1810	4069	2671
1811	4071	2669
1812	4073	2667
1813	4075	2664
1814	4078	2662
1815	4080	2660
1816	4082	2657
1817	4084	2655
1818	4086	2653
1819	4088	2650
1820	4090	2648
1821	4092	2646
1822	4094	2643
1823	4096	2641
1824	4098	2638
1825	4100	2636
1826	4102	2633
1827	4104	2631
1828	4106	2629
1829	4109	2627
1830	4111	2624
1831	4113	2622
1832	4115	2620
1833	4117	2617
1834	4119	2615
1835	4121	2613
1836	4123	2610
1837	4125	2608
1838	4128	2606
1839	4130	2603
1840	4132	2601
1841	4134	2598
1842	4136	2596
1843	4138	2594
1844	4140	2591
1845	4142	2589
1846	4144	2587
1847	4146	2584
1848	4148	2582
1849	4150	2580
1850	4152	2577
1851	4155	2575
1852	4157	2573
1853	4159	2570
1854	4161	2568
1855	4163	2566
1856	4165	2563
1857	4167	2561
1858	4169	2559
1859	4171	2556
1860	4173	2554
1861	4175	2551
1862	4177	2549
1863	4179	2547
1864	4181	2544
1865	4184	2542
1866	4186	2540
1867	4188	2538
1868	4190	2535
1869	4192	2533
1870	4194	2531
1871	4196	2528
1872	4198	2526
1873	4200	2523
1874	4202	2521
1875	4204	2519
1876	4206	2516
1877	4208	2514
1878	4210	2512
1879	4212	2509
1880	4214	2507
1881	4217	2505
1882	4219	2502
1883	4221	2500
1884	4223	2498
1885	4225	2495
1886	4227	2493
1887	4229	2491
1888	4231	2488
1889	4234	2486
1890	4236	2484
1891	4238	2482
1892	4240	2479
1893	4242	2477
1894	4244	2475
1895	4246	2472
1896	4248	2470
1897	4250	2468
1898	4253	2465
1899	4255	2463
1900	4257	2461
1901	4259	2458
1902	4261	2456
1903	4263	2454
1904	4266	2452
1905	4268	2449
1906	4270	2447
1907	4272	2445
1908	4274	2442
1909	4276	2440
1910	4278	2438
1911	4280	2436
1912	4283	2433
1913	4285	2431
1914	4287	2429
1915	4289	2426
1916	4291	2424
1917	4293	2422
1918	4295	2419
1919	4297	2417
1920	4300	2415
1921	4302	2412
1922	4304	2410
1923	4306	2408
1924	4308	2405
1925	4310	2403
1926	4312	2401
1927	4314	2399
1928	4316	2396
1929	4318	2394
1930	4320	2391
1931	4322	2389
1932	4324	2387
1933	4327	2385
1934	4330	2383
1935	4332	2380
1936	4334	2378
1937	4336	2376
1938	4338	2373
1939	4340	2371
1940	4342	2369
1941	4345	2367
1942	4347	2364
1943	4349	2362
1944	4351	2360
1945	4353	2357
1946	4355	2355
1947	4357	2353
1948	4359	2351
1949	4361	2348
1950	4364	2346
1951	4366	2344
1952	4368	2341
1953	4370	2339
1954	4372	2337
1955	4374	2334
1956	4376	2332
1957	4378	2330
1958	4380	2327
1959	4382	2325
1960	4385	2323
1961	4387	2321
1962	4389	2318
1963	4391	2316
1964	4393	2314
1965	4395	2311
1966	4397	2309
1967	4399	2307
1968	4401	2304
1969	4403	2302
1970	4405	2300
1971	4408	2298
1972	4410	2295
1973	4412	2293
1974	4414	2291
1975	4416	2288
1976	4418	2286
1977	4420	2284
1978	4422	2281
1979	4425	2279
1980	4427	2277
1981	4429	2275
1982	4431	2272
1983	4433	2270
1984	4435	2268
1985	4437	2265
1986	4440	2263
1987	4442	2261
1988	4444	2259
1989	4447	2257
1990	4450	2255
1991	4452	2252
1992	4454	2250
1993	4456	2248
1994	4459	2246
1995	4461	2243
1996	4463	2241
1997	4465	2239
1998	4467	2237
1999	4469	2234
2000	4471	2232
2001	4474	2230
2002	4476	2227
2003	4478	2225
2004	4480	2223
2005	4482	2221
2006	4484	2218
2007	4486	2216
2008	4489	2214
2009	4491	2212
2010	4493	2209
2011	4495	2207
2012	4497	2205
2013	4499	2202
2014	4501	2200
2015	4503	2198
2016	4505	2195
2017	4507	2193
2018	4510	2191
2019	4512	2189
2020	4514	2186
2021	4516	2184
2022	4518	2182
2023	4520	2179
2024	4522	2177
2025	4524	2175
2026	4526	2172
2027	4528	2170
2028	4530	2168
2029	4532	2165
2030	4534	2163
2031	4537	2161
2032	4539	2159
2033	4541	2156
2034	4543	2154
2035	4545	2152
2036	4547	2149
2037	4549	2147
2038	4552	2145
2039	4554	2143
2040	4556	2140
2041	4557	2138
2042	4559	2135
2043	4561	2133
2044	4563	2131
2045	4565	2128
2046	4567	2126
2047	4569	2124
2048	4572	2122
2049	4574	2119
2050	4576	2117
2051	4578	2115
2052	4580	2112
2053	4582	2110
2054	4584	2108
2055	4586	2105
2056	4587	2103
2057	4589	2100
2058	4591	2098
2059	4593	2096
2060	4595	2093
2061	4597	2091
2062	4600	2089
2063	4602	2087
2064	4604	2084
2065	4606	2082
2066	4608	2080
2067	4610	2077
2068	4612	2075
2069	4613	2072
2070	4615	2070
2071	4617	2068
2072	4619	2065
2073	4621	2063
2074	4623	2061
2075	4625	2058
2076	4627	2056
2077	4629	2054
2078	4631	2051
2079	4634	2049
2080	4636	2047
2081	4638	2045
2082	4640	2042
2083	4642	2040
2084	4644	2038
2085	4646	2035
2086	4648	2033
2087	4650	2031
2088	4652	2028
2089	4654	2026
2090	4656	2024
2091	4658	2022
2092	4660	2019
2093	4663	2017
2094	4665	2015
2095	4667	2012
2096	4669	2010
2097	4671	2008
2098	4673	2006
2099	4675	2003
2100	4677	2001
2101	4679	1999
2102	4682	1997
2103	4684	1994
2104	4686	1992
2105	4688	1990
2106	4690	1987
2107	4692	1985
2108	4694	1983
2109	4696	1980
2110	4698	1978
2111	4700	1976
2112	4702	1973
2113	4704	1971
2114	4706	1969
2115	4708	1966
2116	4710	1964
2117	4712	1962
2118	4714	1960
2119	4716	1957
2120	4718	1955
2121	4720	1953
2122	4722	1950
2123	4724	1948
2124	4726	1946
2125	4728	1943
2126	4730	1941
2127	4732	1939
2128	4734	1936
2129	4736	1934
2130	4738	1932
2131	4740	1929
2132	4742	1927
2133	4744	1925
2134	4746	1923
2135	4748	1920
2136	4750	1918
2137	4752	1916
2138	4754	1913
2139	4756	1911
2140	4758	1909
2141	4761	1907
2142	4763	1904
2143	4765	1902
2144	4767	1900
2145	4769	1897
2146	4771	1895
2147	4773	1893
2148	4775	1891
2149	4777	1888
2150	4779	1886
2151	4781	1884
2152	4783	1881
2153	4785	1879
2154	4787	1877
2155	4789	1874
2156	4791	1872
2157	4793	1870
2158	4795	1868
2159	4797	1865
2160	4799	1863
2161	4801	1861
2162	4803	1858
2163	4805	1856
2164	4807	1854
2165	4810	1852
2166	4812	1849
2167	4814	1847
2168	4816	1845
2169	4818	1842
2170	4820	1840
2171	4822	1838
2172	4824	1836
2173	4826	1833
2174	4828	1831
2175	4830	1829
2176	4832	1826
2177	4833	1824
2178	4835	1821
2179	4837	1819
2180	4840	1817
2181	4842	1815
2182	4844	1813
2183	4846	1810
2184	4848	1808
2185	4850	1806
2186	4852	1803
2187	4854	1801
2188	4856	1799
2189	4859	1797
2190	4861	1794
2191	4863	1792
2192	4865	1790
2193	4867	1788
2194	4869	1785
2195	4871	1783
2196	4873	1781
2197	4875	1779
2198	4877	1776
2199	4879	1774
2200	4881	1772
2201	4884	1769
2202	4886	1767
2203	4888	1765
2204	4890	1763
2205	4892	1760
2206	4894	1758
2207	4896	1756
2208	4898	1754
2209	4900	1751
2210	4902	1749
2211	4904	1747
2212	4906	1744
2213	4908	1742
2214	4910	1740
2215	4912	1738
2216	4914	1735
2217	4916	1733
2218	4918	1731
2219	4921	1729
2220	4923	1726
2221	4925	1724
2222	4927	1722
2223	4929	1719
2224	4931	1717
2225	4933	1715
2226	4935	1713
2227	4937	1710
2228	4939	1708
2229	4941	1706
2230	4943	1703
2231	4945	1701
2232	4947	1699
2233	4950	1697
2234	4953	1695
2235	4955	1693
2236	4957	1690
2237	4959	1688
2238	4961	1686
2239	4963	1684
2240	4965	1681
2241	4967	1679
2242	4970	1677
2243	4972	1675
2244	4974	1672
2245	4976	1670
2246	4978	1668
2247	4980	1666
2248	4982	1663
2249	4984	1661
2250	4986	1659
2251	4988	1657
2252	4990	1654
2253	4993	1652
2254	4995	1650
2255	4997	1647
2256	4998	1645
2257	5000	1643
2258	5002	1640
2259	5003	1638
2260	5005	1636
2261	5007	1633
2262	5009	1631
2263	5011	1629
2264	5014	1627
2265	5015	1624
2266	5017	1622
2267	5019	1620
2268	5021	1617
2269	5023	1615
2270	5025	1613
2271	5027	1611
2272	5030	1608
2273	5032	1606
2274	5034	1604
2275	5036	1602
2276	5038	1599
2277	5040	1597
2278	5042	1595
2279	5044	1592
2280	5046	1590
2281	5048	1588
2282	5050	1586
2283	5052	1583
2284	5054	1581
2285	5056	1579
2286	5058	1577
2287	5061	1574
2288	5063	1572
2289	5065	1570
2290	5067	1568
2291	5069	1565
2292	5071	1563
2293	5073	1561
2294	5075	1559
2295	5077	1556
2296	5079	1554
2297	5080	1552
2298	5082	1549
2299	5084	1547
2300	5086	1545
2301	5088	1543
2302	5090	1540
2303	5092	1538
2304	5095	1536
2305	5097	1534
2306	5099	1531
2307	5101	1529
2308	5103	1527
2309	5105	1524
2310	5107	1522
2311	5109	1520
2312	5111	1518
2313	5114	1516
2314	5116	1513
2315	5118	1511
2316	5120	1509
2317	5122	1507
2318	5124	1504
2319	5126	1502
2320	5128	1500
2321	5130	1498
2322	5132	1495
2323	5134	1493
2324	5136	1491
2325	5138	1489
2326	5140	1486
2327	5143	1484
2328	5145	1482
2329	5147	1480
2330	5149	1477
2331	5151	1475
2332	5153	1473
2333	5155	1471
2334	5157	1468
2335	5159	1466
2336	5161	1464
2337	5163	1462
2338	5165	1459
2339	5168	1457
2340	5170	1455
2341	5172	1453
2342	5174	1450
2343	5176	1448
2344	5178	1446
2345	5180	1444
2346	5182	1441
2347	5184	1439
2348	5186	1437
2349	5188	1435
2350	5190	1432
2351	5192	1430
2352	5194	1428
2353	5196	1426
2354	5198	1423
2355	5200	1421
2356	5202	1419
2357	5204	1416
2358	5206	1414
2359	5208	1412
2360	5210	1410
2361	5212	1407
2362	5214	1405
2363	5216	1403
2364	5218	1401
2365	5220	1398
2366	5222	1396
2367	5224	1394
2368	5226	1392
2369	5229	1390
2370	5231	1387
2371	5233	1385
2372	5235	1383
2373	5237	1380
2374	5239	1378
2375	5241	1376
2376	5243	1374
2377	5245	1372
2378	5247	1369
2379	5249	1367
2380	5251	1365
2381	5253	1362
2382	5255	1360
2383	5257	1358
2384	5260	1356
2385	5262	1354
2386	5264	1351
2387	5266	1349
2388	5268	1347
2389	5270	1345
2390	5272	1342
2391	5274	1340
2392	5276	1338
2393	5278	1336
2394	5280	1333
2395	5282	1331
2396	5284	1329
2397	5286	1327
2398	5288	1324
2399	5290	1322
2400	5292	1320
2401	5294	1318
2402	5297	1315
2403	5299	1313
2404	5301	1311
2405	5303	1309
2406	5305	1307
2407	5307	1304
2408	5309	1302
2409	5311	1300
2410	5313	1298
2411	5315	1295
2412	5318	1293
2413	5320	1291
2414	5322	1289
2415	5324	1287
2416	5326	1284
2417	5328	1282
2418	5330	1280
2419	5332	1278
2420	5334	1275
2421	5336	1273
2422	5338	1271
2423	5340	1268
2424	5342	1266
2425	5344	1264
2426	5346	1262
2427	5348	1260
2428	5350	1257
2429	5352	1255
2430	5354	1253
2431	5357	1251
2432	5358	1248
2433	5361	1246
2434	5363	1244
2435	5365	1242
2436	5367	1240
2437	5369	1237
2438	5371	1235
2439	5373	1233
2440	5375	1231
2441	5377	1228
2442	5380	1226
2443	5382	1224
2444	5384	1222
2445	5386	1219
2446	5388	1217
2447	5390	1215
2448	5392	1213
2449	5394	1211
2450	5396	1208
2451	5398	1206
2452	5400	1204
2453	5403	1202
2454	5405	1199
2455	5407	1197
2456	5409	1195
2457	5411	1193
2458	5413	1190
2459	5415	1188
2460	5417	1186
2461	5419	1184
2462	5421	1182
2463	5423	1179
2464	5424	1177
2465	5426	1175
2466	5428	1172
2467	5431	1170
2468	5432	1168
2469	5434	1166
2470	5436	1163
2471	5438	1161
2472	5440	1159
2473	5442	1157
2474	5444	1154
2475	5446	1152
2476	5448	1150
2477	5449	1147
2478	5451	1145
2479	5454	1143
2480	5456	1141
2481	5459	1139
2482	5461	1137
2483	5463	1134
2484	5465	1132
2485	5467	1130
2486	5469	1128
2487	5471	1126
2488	5473	1123
2489	5475	1121
2490	5477	1119
2491	5480	1117
2492	5482	1114
2493	5484	1112
2494	5486	1110
2495	5488	1108
2496	5490	1106
2497	5492	1103
2498	5494	1101
2499	5497	1099
2500	5498	1097
2501	5500	1094
2502	5502	1092
2503	5504	1090
2504	5506	1088
2505	5508	1085
2506	5510	1083
2507	5512	1081
2508	5514	1079
2509	5515	1076
2510	5517	1074
2511	5519	1072
2512	5521	1070
2513	5523	1067
2514	5525	1065
2515	5528	1063
2516	5530	1061
2517	5532	1058
2518	5534	1056
2519	5536	1054
2520	5538	1052
2521	5540	1050
2522	5542	1047
2523	5544	1045
2524	5546	1043
2525	5548	1041
2526	5550	1038
2527	5552	1036
2528	5554	1034
2529	5556	1032
2530	5558	1030
2531	5560	1027
2532	5562	1025
2533	5564	1023
2534	5566	1021
2535	5569	1018
2536	5571	1016
2537	5573	1014
2538	5575	1012
2539	5577	1010
2540	5579	1007
2541	5581	1005
2542	5583	1003
2543	5585	1001
2544	5587	998
2545	5589	996
2546	5591	994
2547	5593	992
2548	5595	990
2549	5597	987
2550	5599	985
2551	5601	983
2552	5603	981
2553	5606	978
2554	5608	976
2555	5610	974
2556	5612	972
2557	5614	970
2558	5616	967
2559	5618	965
2560	5620	963
2561	5622	961
2562	5623	958
2563	5625	956
2564	5627	954
2565	5629	952
2566	5631	949
2567	5633	947
2568	5635	945
2569	5637	943
2570	5639	941
2571	5642	938
2572	5644	936
2573	5646	934
2574	5648	932
2575	5650	929
2576	5652	927
2577	5654	925
2578	5656	923
2579	5658	921
2580	5660	918
2581	5662	916
2582	5664	914
2583	5666	912
2584	5668	910
2585	5670	907
2586	5673	905
2587	5675	903
2588	5677	901
2589	5678	898
2590	5680	896
2591	5682	894
2592	5684	892
2593	5687	890
2594	5689	887
2595	5691	885
2596	5693	883
2597	5694	881
2598	5696	878
2599	5698	876
2600	5700	874
2601	5702	872
2602	5704	870
2603	5706	867
2604	5708	865
2605	5710	863
2606	5712	861
2607	5714	858
2608	5716	856
2609	5718	854
2610	5720	852
2611	5722	850
2612	5724	847
2613	5726	845
2614	5728	843
2615	5730	841
2616	5732	838
2617	5734	836
2618	5736	834
2619	5738	832
2620	5740	830
2621	5742	827
2622	5745	825
2623	5747	823
2624	5749	821
2625	5751	819
2626	5753	816
2627	5755	814
2628	5757	812
2629	5759	810
2630	5761	808
2631	5763	805
2632	5764	803
2633	5767	801
2634	5769	799
2635	5771	796
2636	5773	794
2637	5775	792
2638	5777	790
2639	5779	788
2640	5781	785
2641	5783	783
2642	5785	781
2643	5787	779
2644	5789	777
2645	5791	774
2646	5794	772
2647	5796	770
2648	5798	768
2649	5800	766
2650	5802	763
2651	5804	761
2652	5806	759
2653	5808	757
2654	5810	755
2655	5812	752
2656	5814	750
2657	5816	748
2658	5818	746
2659	5820	744
2660	5822	741
2661	5824	739
2662	5827	737
2663	5829	735
2664	5831	733
2665	5833	730
2666	5835	728
2667	5837	726
2668	5839	724
2669	5841	721
2670	5843	719
2671	5845	717
2672	5847	715
2673	5849	713
2674	5851	710
2675	5854	708
2676	5856	706
2677	5859	704
2678	5861	702
2679	5863	700
2680	5865	697
2681	5867	695
2682	5869	693
2683	5871	691
2684	5873	689
2685	5875	686
2686	5877	684
2687	5879	682
2688	5882	680
2689	5884	678
2690	5886	675
2691	5888	673
2692	5890	671
2693	5892	669
2694	5893	666
2695	5894	664
2696	5896	662
2697	5898	660
2698	5900	658
2699	5902	655
2700	5904	653
2701	5906	651
2702	5908	649
2703	5910	647
2704	5913	644
2705	5915	642
2706	5917	640
2707	5919	638
2708	5921	636
2709	5923	633
2710	5925	631
2711	5927	629
2712	5929	627
2713	5931	625
2714	5933	622
2715	5935	620
2716	5937	618
2717	5939	616
2718	5941	614
2719	5943	611
2720	5945	609
2721	5947	607
2722	5949	605
2723	5951	603
2724	5953	600
2725	5955	598
2726	5957	596
2727	5959	594
2728	5961	592
2729	5964	589
2730	5967	587
2731	5969	585
2732	5971	583
2733	5973	581
2734	5976	579
2735	5978	576
2736	5980	574
2737	5982	572
2738	5984	570
2739	5986	568
2740	5988	565
2741	5990	563
2742	5993	561
2743	5995	559
2744	5997	557
2745	5999	554
2746	6001	552
2747	6003	550
2748	6005	548
2749	6007	546
2750	6009	543
2751	6011	541
2752	6013	539
2753	6015	537
2754	6017	535
2755	6020	532
2756	6022	530
2757	6024	528
2758	6026	526
2759	6028	524
2760	6030	522
2761	6032	519
2762	6034	517
2763	6036	515
2764	6038	513
2765	6040	511
2766	6042	508
2767	6044	506
2768	6046	504
2769	6048	502
2770	6050	500
2771	6052	497
2772	6054	495
2773	6056	493
2774	6059	491
2775	6061	489
2776	6063	486
2777	6065	484
2778	6067	482
2779	6069	480
2780	6071	478
2781	6073	475
2782	6075	473
2783	6077	471
2784	6079	469
2785	6081	467
2786	6083	464
2787	6085	462
2788	6087	460
2789	6089	458
2790	6091	456
2791	6093	453
2792	6095	451
2793	6097	449
2794	6099	447
2795	6101	445
2796	6104	443
2797	6106	440
2798	6108	438
2799	6110	436
2800	6112	434
2801	6114	432
2802	6116	429
2803	6118	427
2804	6120	425
2805	6122	423
2806	6124	421
2807	6126	418
2808	6128	416
2809	6131	414
2810	6133	412
2811	6135	410
2812	6137	407
2813	6139	405
2814	6141	403
2815	6143	401
2816	6145	399
2817	6147	397
2818	6149	394
2819	6151	392
2820	6153	390
2821	6155	388
2822	6157	386
2823	6159	383
2824	6161	381
2825	6163	379
2826	6165	377
2827	6167	375
2828	6169	372
2829	6171	370
2830	6173	368
2831	6175	366
2832	6177	364
2833	6179	361
2834	6181	359
2835	6184	357
2836	6186	355
2837	6188	353
2838	6190	351
2839	6192	348
2840	6194	346
2841	6196	344
2842	6198	342
2843	6200	340
2844	6202	337
2845	6204	335
2846	6206	333
2847	6208	331
2848	6210	329
2849	6212	326
2850	6214	324
2851	6217	322
2852	6219	320
2853	6221	318
2854	6223	316
2855	6225	313
2856	6227	311
2857	6229	309
2858	6231	307
2859	6233	305
2860	6236	302
2861	6238	300
2862	6240	298
2863	6242	296
2864	6244	294
2865	6246	292
2866	6248	289
2867	6250	287
2868	6252	285
2869	6254	283
2870	6256	281
2871	6258	278
2872	6260	276
2873	6262	274
2874	6264	272
2875	6266	270
2876	6268	268
2877	6270	265
2878	6273	263
2879	6275	261
2880	6277	259
2881	6279	257
2882	6281	254
2883	6283	252
2884	6285	250
2885	6287	248
2886	6289	246
2887	6291	243
2888	6293	241
2889	6295	239
2890	6297	237
2891	6299	235
2892	6301	233
2893	6303	230
2894	6305	228
2895	6307	226
2896	6309	224
2897	6312	222
2898	6314	219
2899	6316	217
2900	6318	215
2901	6320	213
2902	6322	211
2903	6324	209
2904	6326	206
2905	6328	204
2906	6330	202
2907	6332	200
2908	6334	198
2909	6336	195
2910	6338	193
2911	6340	191
2912	6342	189
2913	6344	187
2914	6347	185
2915	6349	182
2916	6351	180
2917	6353	178
2918	6354	176
2919	6356	174
2920	6358	171
2921	6360	169
2922	6362	167
2923	6365	165
2924	6367	163
2925	6369	161
2926	6371	158
2927	6373	156
2928	6375	154
2929	6377	152
2930	6379	150
2931	6381	148
2932	6383	145
2933	6385	143
2934	6388	141
2935	6390	139
2936	6392	137
2937	6394	134
2938	6396	132
2939	6398	130
2940	6400	128
2941	6402	126
2942	6404	124
2943	6407	121
2944	6409	119
2945	6411	117
2946	6413	115
2947	6415	113
2948	6417	110
2949	6419	108
2950	6421	106
2951	6423	104
2952	6425	102
2953	6427	100
2954	6429	97
2955	6431	95
2956	6433	93
2957	6435	91
2958	6437	89
2959	6439	87
2960	6441	84
2961	6444	82
2962	6446	80
2963	6448	78
2964	6450	76
2965	6452	73
2966	6454	71
2967	6456	69
2968	6458	67
2969	6460	65
2970	6462	63
2971	6464	60
2972	6466	58
2973	6468	56
2974	6470	54
2975	6472	52
2976	6475	50
2977	6477	47
2978	6480	45
2979	6482	43
2980	6484	41
2981	6487	39
2982	6489	36
2983	6491	34
2984	6493	32
2985	6495	30
2986	6497	28
2987	6499	26
2988	6501	23
2989	6504	21
2990	6506	19
2991	6508	17
2992	6510	15
2993	6512	13
2994	6514	10
2995	6516	8
2996	6518	6
2997	6520	4
2998	6522	2
2999	6524	0
