iter	RMSE
1665	1080.815084
1666	1080.787669
1667	1080.765986
1668	1080.736102
1669	1080.715141
1670	1080.690112
1671	1080.669807
1672	1080.653861
1673	1080.642547
1674	1080.621666
1675	1080.590793
1676	1080.573186
1677	1080.562322
1678	1080.537812
1679	1080.505849
1680	1080.497039
1681	1080.477409
1682	1080.456681
1683	1080.427124
1684	1080.408406
1685	1080.388924
1686	1080.369355
1687	1080.350642
1688	1080.331238
1689	1080.296969
1690	1080.283044
1691	1080.264619
1692	1080.25072
1693	1080.235938
1694	1080.225256
1695	1080.210431
1696	1080.185654
1697	1080.166018
1698	1080.14979
1699	1080.127538
1700	1080.105563
1701	1080.096986
1702	1080.080454
1703	1080.06586
1704	1080.043887
1705	1080.024943
1706	1080.009871
1707	1079.99013
1708	1079.977758
1709	1079.954859
1710	1079.939594
1711	1079.924494
1712	1079.902131
1713	1079.880597
1714	1079.864721
1715	1079.850489
1716	1079.831601
1717	1079.810068
1718	1079.778615
1719	1079.75624
1720	1079.738482
1721	1079.715824
1722	1079.703137
1723	1079.682095
1724	1079.665157
1725	1079.63482
1726	1079.610797
1727	1079.591256
1728	1079.578996
1729	1079.558881
1730	1079.526847
1731	1079.507211
1732	1079.490938
1733	1079.463703
1734	1079.433762
1735	1079.411769
1736	1079.389004
1737	1079.359453
1738	1079.335159
1739	1079.316604
1740	1079.301714
1741	1079.277749
1742	1079.264341
1743	1079.245802
1744	1079.219855
1745	1079.192141
1746	1079.182358
1747	1079.16768
1748	1079.155076
1749	1079.129902
1750	1079.116026
1751	1079.081129
1752	1079.064399
1753	1079.046267
1754	1079.029303
1755	1079.01153
1756	1078.981644
1757	1078.965591
1758	1078.94192
1759	1078.911265
1760	1078.89986
1761	1078.896341
1762	1078.866425
1763	1078.841295
1764	1078.821379
1765	1078.799568
1766	1078.78059
1767	1078.769168
1768	1078.750005
1769	1078.722746
1770	1078.714173
1771	1078.698931
1772	1078.680802
1773	1078.66171
1774	1078.647327
1775	1078.632046
1776	1078.622273
1777	1078.599492
1778	1078.582251
1779	1078.562405
1780	1078.545039
1781	1078.519794
1782	1078.495902
1783	1078.475358
1784	1078.45691
1785	1078.434272
1786	1078.429836
1787	1078.410566
1788	1078.393509
1789	1078.376502
1790	1078.360019
1791	1078.326363
1792	1078.300859
1793	1078.284083
1794	1078.265815
1795	1078.232267
1796	1078.219845
1797	1078.200991
1798	1078.184908
1799	1078.168287
1800	1078.156131
1801	1078.135749
1802	1078.118598
1803	1078.10139
1804	1078.08615
1805	1078.067192
1806	1078.055029
1807	1078.034313
1808	1078.022194
1809	1078.005976
1810	1077.974817
1811	1077.960759
1812	1077.943557
1813	1077.92992
1814	1077.916869
1815	1077.895203
1816	1077.874915
1817	1077.846024
1818	1077.817638
1819	1077.806926
1820	1077.788532
1821	1077.761334
1822	1077.733814
1823	1077.717016
1824	1077.699419
1825	1077.682566
1826	1077.658877
1827	1077.637921
1828	1077.60866
1829	1077.590658
1830	1077.572473
1831	1077.569032
1832	1077.558559
1833	1077.545924
1834	1077.526393
1835	1077.508424
1836	1077.493345
1837	1077.476281
1838	1077.470039
1839	1077.456964
1840	1077.44345
1841	1077.428985
1842	1077.400679
1843	1077.382196
1844	1077.370654
1845	1077.34655
1846	1077.332139
1847	1077.318077
1848	1077.289496
1849	1077.268421
1850	1077.247588
1851	1077.230189
1852	1077.213692
1853	1077.19185
1854	1077.178875
1855	1077.162899
1856	1077.144745
1857	1077.124287
1858	1077.104102
1859	1077.079031
1860	1077.074726
1861	1077.062048
1862	1077.047262
1863	1077.036438
1864	1077.024126
1865	1077.01268
1866	1077.003299
1867	1076.982385
1868	1076.963287
1869	1076.945989
1870	1076.93735
1871	1076.92086
1872	1076.909684
1873	1076.890523
1874	1076.879534
1875	1076.853314
1876	1076.845261
1877	1076.821802
1878	1076.807054
1879	1076.786354
1880	1076.765001
1881	1076.750172
1882	1076.735642
1883	1076.716752
1884	1076.698885
1885	1076.678148
1886	1076.667104
1887	1076.652746
1888	1076.630063
1889	1076.623206
1890	1076.606408
1891	1076.566106
1892	1076.539944
1893	1076.520087
1894	1076.508785
1895	1076.495931
1896	1076.485081
1897	1076.471752
1898	1076.442294
1899	1076.421938
1900	1076.403271
1901	1076.367355
1902	1076.353239
1903	1076.328762
1904	1076.316813
1905	1076.31128
1906	1076.301391
1907	1076.294307
1908	1076.285429
1909	1076.267616
1910	1076.255227
1911	1076.240774
1912	1076.225728
1913	1076.211378
1914	1076.195093
1915	1076.172732
1916	1076.144635
1917	1076.113682
1918	1076.098644
1919	1076.089344
1920	1076.066135
1921	1076.039202
1922	1076.016152
1923	1075.994764
1924	1075.977639
1925	1075.963133
1926	1075.935073
1927	1075.92134
1928	1075.900183
1929	1075.890565
1930	1075.881783
1931	1075.858102
1932	1075.841779
1933	1075.830854
1934	1075.810361
1935	1075.802425
1936	1075.792559
1937	1075.765441
1938	1075.751912
1939	1075.737909
1940	1075.721799
1941	1075.711434
1942	1075.696212
1943	1075.679518
1944	1075.663335
1945	1075.646169
1946	1075.63392
1947	1075.62002
1948	1075.598443
1949	1075.578734
1950	1075.564484
1951	1075.548914
1952	1075.529982
1953	1075.518318
1954	1075.501526
1955	1075.487119
1956	1075.478002
1957	1075.470154
1958	1075.456994
1959	1075.436759
1960	1075.424321
1961	1075.402516
1962	1075.38637
1963	1075.372688
1964	1075.362964
1965	1075.331362
1966	1075.325856
1967	1075.307738
1968	1075.287239
1969	1075.26289
1970	1075.240818
1971	1075.22652
1972	1075.212087
1973	1075.194011
1974	1075.177698
1975	1075.155107
1976	1075.143515
1977	1075.122193
1978	1075.107184
1979	1075.091917
1980	1075.057612
1981	1075.045816
1982	1075.033582
1983	1075.020338
1984	1075.005353
1985	1074.991448
1986	1074.969181
1987	1074.946484
1988	1074.926817
1989	1074.915071
1990	1074.892739
1991	1074.872039
1992	1074.847174
1993	1074.833636
1994	1074.814886
1995	1074.80997
1996	1074.782488
1997	1074.764706
1998	1074.750675
1999	1074.74113
2000	1074.729476
2001	1074.713944
2002	1074.709677
2003	1074.695208
2004	1074.680301
2005	1074.664739
2006	1074.653186
2007	1074.636266
2008	1074.609414
2009	1074.594172
2010	1074.580373
2011	1074.55856
2012	1074.533373
2013	1074.514137
2014	1074.494284
2015	1074.482806
2016	1074.471092
2017	1074.45375
2018	1074.430457
2019	1074.417407
2020	1074.392588
2021	1074.373636
2022	1074.36348
2023	1074.349566
2024	1074.333808
2025	1074.325455
2026	1074.315527
2027	1074.298334
2028	1074.288362
2029	1074.277065
2030	1074.272764
2031	1074.259277
2032	1074.248562
2033	1074.232475
2034	1074.212487
2035	1074.200643
2036	1074.182412
2037	1074.166717
2038	1074.155793
2039	1074.144134
2040	1074.125049
2041	1074.116298
2042	1074.094478
2043	1074.07315
2044	1074.045694
2045	1074.029013
2046	1074.007699
2047	1073.987164
2048	1073.968092
2049	1073.951947
2050	1073.922914
2051	1073.902583
2052	1073.886764
2053	1073.878521
2054	1073.864544
2055	1073.855604
2056	1073.821992
2057	1073.802467
2058	1073.789746
2059	1073.777631
2060	1073.760438
2061	1073.74451
2062	1073.74237
2063	1073.721589
2064	1073.703084
2065	1073.696016
2066	1073.686407
2067	1073.658905
2068	1073.647438
2069	1073.637937
2070	1073.628551
2071	1073.621857
2072	1073.611116
2073	1073.590827
2074	1073.5673
2075	1073.540448
2076	1073.517322
2077	1073.483715
2078	1073.479923
2079	1073.467844
2080	1073.449993
2081	1073.441555
2082	1073.424577
2083	1073.406063
2084	1073.393546
2085	1073.382939
2086	1073.371688
2087	1073.355788
2088	1073.333936
2089	1073.316501
2090	1073.30567
2091	1073.266182
2092	1073.255283
2093	1073.240517
2094	1073.233298
2095	1073.225795
2096	1073.213393
2097	1073.19504
2098	1073.176419
2099	1073.17224
2100	1073.160457
2101	1073.149819
2102	1073.138146
2103	1073.117056
2104	1073.095855
2105	1073.075633
2106	1073.054628
2107	1073.044148
2108	1073.032328
2109	1073.020468
2110	1073.004627
2111	1072.990826
2112	1072.985154
2113	1072.967812
2114	1072.953233
2115	1072.948259
2116	1072.927727
2117	1072.91771
2118	1072.890594
2119	1072.888667
2120	1072.87967
2121	1072.87013
2122	1072.846913
2123	1072.829994
2124	1072.817211
2125	1072.800054
2126	1072.794037
2127	1072.770786
2128	1072.756309
2129	1072.747875
2130	1072.734736
2131	1072.721614
2132	1072.707665
2133	1072.693929
2134	1072.677849
2135	1072.660454
2136	1072.650875
2137	1072.628854
2138	1072.61732
2139	1072.602388
2140	1072.577242
2141	1072.557858
2142	1072.548239
2143	1072.532087
2144	1072.522884
2145	1072.513742
2146	1072.496768
2147	1072.479783
2148	1072.458394
2149	1072.437088
2150	1072.420706
2151	1072.402764
2152	1072.388104
2153	1072.381885
2154	1072.369153
2155	1072.360861
2156	1072.348553
2157	1072.336094
2158	1072.318285
2159	1072.298355
2160	1072.281622
2161	1072.251002
2162	1072.239336
2163	1072.222363
2164	1072.205941
2165	1072.190698
2166	1072.181362
2167	1072.167156
2168	1072.144548
2169	1072.130729
2170	1072.112028
2171	1072.099209
2172	1072.088546
2173	1072.064578
2174	1072.051458
2175	1072.039383
2176	1072.024789
2177	1072.011417
2178	1071.993634
2179	1071.984299
2180	1071.97564
2181	1071.966464
2182	1071.948283
2183	1071.920627
2184	1071.902216
2185	1071.88966
2186	1071.872353
2187	1071.866271
2188	1071.862869
2189	1071.848555
2190	1071.833683
2191	1071.816984
2192	1071.794137
2193	1071.778796
2194	1071.764847
2195	1071.740891
2196	1071.723697
2197	1071.70889
2198	1071.700709
2199	1071.689589
2200	1071.677822
2201	1071.658272
2202	1071.651896
2203	1071.627711
2204	1071.605545
2205	1071.590881
2206	1071.574513
2207	1071.563917
2208	1071.550503
2209	1071.541407
2210	1071.522888
2211	1071.512667
2212	1071.49635
2213	1071.484735
2214	1071.4559
2215	1071.447721
2216	1071.430507
2217	1071.421636
2218	1071.4094
2219	1071.394265
2220	1071.375888
2221	1071.366421
2222	1071.347237
2223	1071.330189
2224	1071.315396
2225	1071.293365
2226	1071.276443
2227	1071.2498
2228	1071.228843
2229	1071.210467
2230	1071.193994
2231	1071.180113
2232	1071.170892
2233	1071.164407
2234	1071.162286
2235	1071.154565
2236	1071.136104
2237	1071.119358
2238	1071.107499
2239	1071.094506
2240	1071.092623
2241	1071.07851
2242	1071.065031
2243	1071.049376
2244	1071.044132
2245	1071.027785
2246	1071.018276
2247	1070.999064
2248	1070.98289
2249	1070.981833
2250	1070.967298
2251	1070.9518
2252	1070.939031
2253	1070.916654
2254	1070.896232
2255	1070.885814
2256	1070.864814
2257	1070.850117
2258	1070.819596
2259	1070.817368
2260	1070.809433
2261	1070.797294
2262	1070.789748
2263	1070.77041
2264	1070.761205
2265	1070.752767
2266	1070.733651
2267	1070.708862
2268	1070.692779
2269	1070.67118
2270	1070.658014
2271	1070.645034
2272	1070.630935
2273	1070.627366
2274	1070.621406
2275	1070.608486
2276	1070.594011
2277	1070.584669
2278	1070.560078
2279	1070.554196
2280	1070.540012
2281	1070.535777
2282	1070.523103
2283	1070.506667
2284	1070.491365
2285	1070.477973
2286	1070.469788
2287	1070.438787
2288	1070.430383
2289	1070.418212
2290	1070.401009
2291	1070.385353
2292	1070.384491
2293	1070.361032
2294	1070.351975
2295	1070.329679
2296	1070.320045
2297	1070.313041
2298	1070.298581
2299	1070.28758
2300	1070.267618
2301	1070.26037
2302	1070.252425
2303	1070.235434
2304	1070.223073
2305	1070.208668
2306	1070.199462
2307	1070.179299
2308	1070.165108
2309	1070.156464
2310	1070.144603
2311	1070.134903
2312	1070.109261
2313	1070.085603
2314	1070.068344
2315	1070.057759
2316	1070.047889
2317	1070.030526
2318	1070.006221
2319	1069.987885
2320	1069.977145
2321	1069.961168
2322	1069.940889
2323	1069.930279
2324	1069.917605
2325	1069.912075
2326	1069.902233
2327	1069.890852
2328	1069.873611
2329	1069.843681
2330	1069.826399
2331	1069.817939
2332	1069.796949
2333	1069.786366
2334	1069.771938
2335	1069.752523
2336	1069.74908
2337	1069.734111
2338	1069.727973
2339	1069.709002
2340	1069.691411
2341	1069.679457
2342	1069.66609
2343	1069.64588
2344	1069.628415
2345	1069.614263
2346	1069.605122
2347	1069.598195
2348	1069.578477
2349	1069.568881
2350	1069.550497
2351	1069.543251
2352	1069.534328
2353	1069.528761
2354	1069.509146
2355	1069.504468
2356	1069.492199
2357	1069.469571
2358	1069.453431
2359	1069.432768
2360	1069.415228
2361	1069.395033
2362	1069.376833
2363	1069.357973
2364	1069.347979
2365	1069.326343
2366	1069.317607
2367	1069.302562
2368	1069.285271
2369	1069.276597
2370	1069.269155
2371	1069.256732
2372	1069.241516
2373	1069.231027
2374	1069.215986
2375	1069.198141
2376	1069.187767
2377	1069.176399
2378	1069.166118
2379	1069.15157
2380	1069.13272
2381	1069.112042
2382	1069.089523
2383	1069.071679
2384	1069.057899
2385	1069.039127
2386	1069.027331
2387	1069.002146
2388	1068.990853
2389	1068.982167
2390	1068.9758
2391	1068.954456
2392	1068.943269
2393	1068.934894
2394	1068.929748
2395	1068.923709
2396	1068.898739
2397	1068.881176
2398	1068.864294
2399	1068.851951
2400	1068.840817
2401	1068.83371
2402	1068.824967
2403	1068.812845
2404	1068.798726
2405	1068.787178
2406	1068.770081
2407	1068.761232
2408	1068.745073
2409	1068.73952
2410	1068.712106
2411	1068.693312
2412	1068.668316
2413	1068.653898
2414	1068.644044
2415	1068.633868
2416	1068.622417
2417	1068.610205
2418	1068.598669
2419	1068.588054
2420	1068.568295
2421	1068.554396
2422	1068.537849
2423	1068.527999
2424	1068.508945
2425	1068.493328
2426	1068.487209
2427	1068.475671
2428	1068.461679
2429	1068.442984
2430	1068.425079
2431	1068.410359
2432	1068.405094
2433	1068.394969
2434	1068.363376
2435	1068.35312
2436	1068.339939
2437	1068.312077
2438	1068.30449
2439	1068.29631
2440	1068.279665
2441	1068.267049
2442	1068.257401
2443	1068.238534
2444	1068.229946
2445	1068.214679
2446	1068.196055
2447	1068.171348
2448	1068.154335
2449	1068.140267
2450	1068.133192
2451	1068.110545
2452	1068.105119
2453	1068.093122
2454	1068.073077
2455	1068.053776
2456	1068.035309
2457	1068.022122
2458	1068.003908
2459	1068.001231
2460	1067.981006
2461	1067.979067
2462	1067.968896
2463	1067.94147
2464	1067.924397
2465	1067.918745
2466	1067.89671
2467	1067.871504
2468	1067.858412
2469	1067.83707
2470	1067.822437
2471	1067.81035
2472	1067.805101
2473	1067.792441
2474	1067.774313
2475	1067.75802
2476	1067.753115
2477	1067.737796
2478	1067.735182
2479	1067.724182
2480	1067.715794
2481	1067.693697
2482	1067.669524
2483	1067.66327
2484	1067.639364
2485	1067.628867
2486	1067.611805
2487	1067.602476
2488	1067.578127
2489	1067.565443
2490	1067.549426
2491	1067.528207
2492	1067.515988
2493	1067.501435
2494	1067.490191
2495	1067.482987
2496	1067.464617
2497	1067.448157
2498	1067.438075
2499	1067.428922
2500	1067.418568
2501	1067.407492
2502	1067.394586
2503	1067.370154
2504	1067.355023
2505	1067.348127
2506	1067.331396
2507	1067.317192
2508	1067.305732
2509	1067.283909
2510	1067.259101
2511	1067.247474
2512	1067.232553
2513	1067.211262
2514	1067.198302
2515	1067.188066
2516	1067.167089
2517	1067.161992
2518	1067.14111
2519	1067.135517
2520	1067.119557
2521	1067.09404
2522	1067.068613
2523	1067.059452
2524	1067.051796
2525	1067.046466
2526	1067.031034
2527	1067.019844
2528	1067.009389
2529	1066.997206
2530	1066.990691
2531	1066.98754
2532	1066.977198
2533	1066.965044
2534	1066.946511
2535	1066.930319
2536	1066.919627
2537	1066.909254
2538	1066.899495
2539	1066.878464
2540	1066.867985
2541	1066.85546
2542	1066.835832
2543	1066.822135
2544	1066.807508
2545	1066.79242
2546	1066.76957
2547	1066.754827
2548	1066.729908
2549	1066.725111
2550	1066.71332
2551	1066.712703
2552	1066.701807
2553	1066.681829
2554	1066.659285
2555	1066.64484
2556	1066.634822
2557	1066.631771
2558	1066.612024
2559	1066.601057
2560	1066.588909
2561	1066.575388
2562	1066.56604
2563	1066.556327
2564	1066.544484
2565	1066.534266
2566	1066.525312
2567	1066.514915
2568	1066.487562
2569	1066.467891
2570	1066.453865
2571	1066.438783
2572	1066.424192
2573	1066.411315
2574	1066.403251
2575	1066.396308
2576	1066.381684
2577	1066.37203
2578	1066.367124
2579	1066.356763
2580	1066.346622
2581	1066.322569
2582	1066.313135
2583	1066.303648
2584	1066.286977
2585	1066.27672
2586	1066.268622
2587	1066.258509
2588	1066.243549
2589	1066.237203
2590	1066.227249
2591	1066.214151
2592	1066.195855
2593	1066.194082
2594	1066.184376
2595	1066.168404
2596	1066.155543
2597	1066.148527
2598	1066.123663
2599	1066.09907
2600	1066.078982
2601	1066.065713
2602	1066.050813
2603	1066.043117
2604	1066.023663
2605	1066.01279
2606	1066.005089
2607	1065.997795
2608	1065.983297
2609	1065.969401
2610	1065.961972
2611	1065.956064
2612	1065.939896
2613	1065.931105
2614	1065.923049
2615	1065.912901
2616	1065.9047
2617	1065.891655
2618	1065.878088
2619	1065.865596
2620	1065.849453
2621	1065.827838
2622	1065.804398
2623	1065.787429
2624	1065.767074
2625	1065.74802
2626	1065.72081
2627	1065.702208
2628	1065.687646
2629	1065.684008
2630	1065.678795
2631	1065.658252
2632	1065.644912
2633	1065.619828
2634	1065.613114
2635	1065.597732
2636	1065.588027
2637	1065.576938
2638	1065.569125
2639	1065.558746
2640	1065.540906
2641	1065.537618
2642	1065.532101
2643	1065.511199
2644	1065.491977
2645	1065.460027
2646	1065.447504
2647	1065.439499
2648	1065.436381
2649	1065.422606
2650	1065.418413
2651	1065.404029
2652	1065.394592
2653	1065.383187
2654	1065.372679
2655	1065.354981
2656	1065.329011
2657	1065.312284
2658	1065.288597
2659	1065.279265
2660	1065.269342
2661	1065.250247
2662	1065.239377
2663	1065.215295
2664	1065.211634
2665	1065.209664
2666	1065.194451
2667	1065.179296
2668	1065.16783
2669	1065.162061
2670	1065.1463
2671	1065.139412
2672	1065.125364
2673	1065.113023
2674	1065.101029
2675	1065.087153
2676	1065.078901
2677	1065.071276
2678	1065.063774
2679	1065.051105
2680	1065.046791
2681	1065.035002
2682	1065.027375
2683	1065.015053
2684	1064.997385
2685	1064.981176
2686	1064.965369
2687	1064.955141
2688	1064.943095
2689	1064.92545
2690	1064.909993
2691	1064.899109
2692	1064.874989
2693	1064.857679
2694	1064.846258
2695	1064.838361
2696	1064.823014
2697	1064.818393
2698	1064.810705
2699	1064.802802
2700	1064.787898
2701	1064.784115
2702	1064.779489
2703	1064.76452
2704	1064.738465
2705	1064.719796
2706	1064.704472
2707	1064.699171
2708	1064.692682
2709	1064.6793
2710	1064.664937
2711	1064.656794
2712	1064.638981
2713	1064.63427
2714	1064.613076
2715	1064.60993
2716	1064.602075
2717	1064.587909
2718	1064.575916
2719	1064.563744
2720	1064.554827
2721	1064.542456
2722	1064.532108
2723	1064.521859
2724	1064.51481
2725	1064.505171
2726	1064.484343
2727	1064.478409
2728	1064.459149
2729	1064.437514
2730	1064.422121
2731	1064.398808
2732	1064.389344
2733	1064.360392
2734	1064.352262
2735	1064.341763
2736	1064.333817
2737	1064.325544
2738	1064.311606
2739	1064.296231
2740	1064.27817
2741	1064.248987
2742	1064.238935
2743	1064.231241
2744	1064.211761
2745	1064.200207
2746	1064.184386
2747	1064.177281
2748	1064.159135
2749	1064.152026
2750	1064.141095
2751	1064.136737
2752	1064.121272
2753	1064.116292
2754	1064.105838
2755	1064.103813
2756	1064.093627
2757	1064.070505
2758	1064.060026
2759	1064.0501
2760	1064.027839
2761	1064.022449
2762	1064.016271
2763	1064.002094
2764	1063.991703
2765	1063.983479
2766	1063.969975
2767	1063.963106
2768	1063.958656
2769	1063.944148
2770	1063.935602
2771	1063.921356
2772	1063.915404
2773	1063.913969
2774	1063.910038
2775	1063.899445
2776	1063.88589
2777	1063.871122
2778	1063.84006
2779	1063.828695
2780	1063.81364
2781	1063.80619
2782	1063.783375
2783	1063.768043
2784	1063.761145
2785	1063.744658
2786	1063.738644
2787	1063.73133
2788	1063.721671
2789	1063.70626
2790	1063.691813
2791	1063.678898
2792	1063.662673
2793	1063.631307
2794	1063.614891
2795	1063.603824
2796	1063.585785
2797	1063.574517
2798	1063.556834
2799	1063.546739
2800	1063.533742
2801	1063.521186
2802	1063.502171
2803	1063.480093
2804	1063.479469
2805	1063.478228
2806	1063.464753
2807	1063.450815
2808	1063.443462
2809	1063.425179
2810	1063.398088
2811	1063.385465
2812	1063.366191
2813	1063.347765
2814	1063.331425
2815	1063.319089
2816	1063.317643
2817	1063.311756
2818	1063.289546
2819	1063.27637
2820	1063.26245
2821	1063.24736
2822	1063.229939
2823	1063.205942
2824	1063.190065
2825	1063.184864
2826	1063.168705
2827	1063.139451
2828	1063.135053
2829	1063.132625
2830	1063.123236
2831	1063.112494
2832	1063.090138
2833	1063.075242
2834	1063.062899
2835	1063.035055
2836	1063.030464
2837	1063.020227
2838	1063.001558
2839	1062.989872
2840	1062.960346
2841	1062.94717
2842	1062.926228
2843	1062.905532
2844	1062.884472
2845	1062.875331
2846	1062.865922
2847	1062.849917
2848	1062.842991
2849	1062.839086
2850	1062.830629
2851	1062.82753
2852	1062.812671
2853	1062.802785
2854	1062.769513
2855	1062.756037
2856	1062.72781
2857	1062.721188
2858	1062.699787
2859	1062.69162
2860	1062.671548
2861	1062.66464
2862	1062.658047
2863	1062.635973
2864	1062.630568
2865	1062.626909
2866	1062.59799
2867	1062.584835
2868	1062.568826
2869	1062.563309
2870	1062.551721
2871	1062.53227
2872	1062.520058
2873	1062.507752
2874	1062.50057
2875	1062.487282
2876	1062.463729
2877	1062.453975
2878	1062.440476
2879	1062.434914
2880	1062.418338
2881	1062.403988
2882	1062.394031
2883	1062.373117
2884	1062.359705
2885	1062.351281
2886	1062.33517
2887	1062.330027
2888	1062.311471
2889	1062.306103
2890	1062.302806
2891	1062.289831
2892	1062.279141
2893	1062.278271
2894	1062.275361
2895	1062.260613
2896	1062.252555
2897	1062.218877
2898	1062.204138
2899	1062.181146
2900	1062.160708
2901	1062.154729
2902	1062.128412
2903	1062.115382
2904	1062.105062
2905	1062.102711
2906	1062.080537
2907	1062.069297
2908	1062.048682
2909	1062.042132
2910	1062.018516
2911	1062.012216
2912	1062.006364
2913	1061.989528
2914	1061.973456
2915	1061.94856
2916	1061.937559
2917	1061.930909
2918	1061.91772
2919	1061.907651
2920	1061.882975
2921	1061.870713
2922	1061.863438
2923	1061.842631
2924	1061.836403
2925	1061.830006
2926	1061.828957
2927	1061.816132
2928	1061.808124
2929	1061.800244
2930	1061.787287
2931	1061.774372
2932	1061.761752
2933	1061.741487
2934	1061.71323
2935	1061.69656
2936	1061.675345
2937	1061.66347
2938	1061.649241
2939	1061.636239
2940	1061.623717
2941	1061.61765
2942	1061.604073
2943	1061.586461
2944	1061.575745
2945	1061.55502
2946	1061.545667
2947	1061.527059
2948	1061.502147
2949	1061.497106
2950	1061.479544
2951	1061.473369
2952	1061.468576
2953	1061.450763
2954	1061.439379
2955	1061.434267
2956	1061.427509
2957	1061.418361
2958	1061.417056
2959	1061.410924
2960	1061.406299
2961	1061.392977
2962	1061.381443
2963	1061.379005
2964	1061.3608
2965	1061.354226
2966	1061.342599
2967	1061.32006
2968	1061.302707
2969	1061.289451
2970	1061.284625
2971	1061.281068
2972	1061.272392
2973	1061.270767
2974	1061.256519
2975	1061.240568
2976	1061.227376
2977	1061.218277
2978	1061.201969
2979	1061.196605
2980	1061.188349
2981	1061.168392
2982	1061.157169
2983	1061.156056
2984	1061.137607
2985	1061.128129
2986	1061.107453
2987	1061.104797
2988	1061.088334
2989	1061.071362
2990	1061.060724
2991	1061.051342
2992	1061.041512
2993	1061.03595
2994	1061.024219
2995	1061.01445
2996	1061.00401
2997	1060.984089
2998	1060.965709
2999	1060.95671
