iter	Passed	Remaining
1683	9316	7280
1684	9321	7274
1685	9326	7269
1686	9330	7261
1687	9335	7256
1688	9341	7250
1689	9346	7245
1690	9352	7239
1691	9358	7234
1692	9363	7228
1693	9369	7223
1694	9374	7217
1695	9380	7212
1696	9385	7206
1697	9391	7201
1698	9397	7195
1699	9402	7190
1700	9408	7184
1701	9413	7179
1702	9419	7173
1703	9424	7167
1704	9430	7162
1705	9435	7157
1706	9441	7151
1707	9447	7146
1708	9452	7140
1709	9458	7135
1710	9463	7129
1711	9469	7124
1712	9475	7119
1713	9481	7113
1714	9484	7106
1715	9490	7101
1716	9495	7095
1717	9501	7089
1718	9506	7084
1719	9512	7078
1720	9517	7073
1721	9523	7067
1722	9529	7062
1723	9534	7057
1724	9540	7051
1725	9546	7046
1726	9551	7040
1727	9557	7035
1728	9562	7029
1729	9568	7024
1730	9574	7019
1731	9580	7013
1732	9586	7008
1733	9591	7002
1734	9596	6997
1735	9602	6991
1736	9607	6985
1737	9612	6980
1738	9618	6974
1739	9623	6968
1740	9628	6963
1741	9635	6958
1742	9640	6952
1743	9646	6947
1744	9651	6941
1745	9657	6936
1746	9663	6930
1747	9668	6925
1748	9674	6919
1749	9679	6914
1750	9685	6908
1751	9690	6902
1752	9696	6897
1753	9701	6892
1754	9707	6886
1755	9713	6880
1756	9718	6875
1757	9724	6870
1758	9728	6863
1759	9734	6858
1760	9740	6853
1761	9745	6847
1762	9751	6842
1763	9756	6836
1764	9762	6830
1765	9767	6825
1766	9773	6819
1767	9778	6813
1768	9782	6807
1769	9787	6801
1770	9791	6794
1771	9796	6789
1772	9802	6783
1773	9808	6778
1774	9813	6772
1775	9819	6767
1776	9824	6761
1777	9830	6756
1778	9835	6750
1779	9841	6745
1780	9847	6740
1781	9852	6734
1782	9858	6728
1783	9864	6723
1784	9869	6718
1785	9875	6712
1786	9880	6706
1787	9886	6701
1788	9891	6696
1789	9897	6690
1790	9903	6685
1791	9907	6678
1792	9913	6673
1793	9918	6667
1794	9924	6662
1795	9930	6657
1796	9936	6651
1797	9941	6645
1798	9947	6640
1799	9952	6635
1800	9958	6629
1801	9963	6624
1802	9969	6618
1803	9974	6612
1804	9980	6607
1805	9985	6601
1806	9991	6596
1807	9996	6590
1808	10002	6585
1809	10007	6579
1810	10013	6574
1811	10018	6568
1812	10024	6563
1813	10029	6557
1814	10035	6552
1815	10040	6546
1816	10046	6541
1817	10052	6535
1818	10057	6530
1819	10063	6524
1820	10068	6518
1821	10074	6513
1822	10079	6507
1823	10085	6502
1824	10091	6496
1825	10095	6490
1826	10101	6485
1827	10107	6480
1828	10112	6474
1829	10118	6468
1830	10123	6463
1831	10129	6458
1832	10135	6452
1833	10140	6447
1834	10146	6441
1835	10152	6436
1836	10158	6431
1837	10163	6425
1838	10169	6419
1839	10174	6414
1840	10180	6409
1841	10185	6403
1842	10191	6398
1843	10197	6392
1844	10202	6387
1845	10208	6381
1846	10213	6376
1847	10219	6370
1848	10225	6365
1849	10229	6359
1850	10235	6353
1851	10240	6348
1852	10246	6342
1853	10252	6337
1854	10257	6331
1855	10263	6325
1856	10268	6320
1857	10273	6314
1858	10279	6309
1859	10284	6303
1860	10290	6298
1861	10295	6292
1862	10301	6287
1863	10307	6281
1864	10312	6276
1865	10318	6270
1866	10323	6265
1867	10329	6259
1868	10334	6253
1869	10340	6248
1870	10346	6243
1871	10351	6237
1872	10356	6231
1873	10362	6226
1874	10368	6220
1875	10373	6215
1876	10379	6209
1877	10385	6204
1878	10390	6198
1879	10396	6193
1880	10402	6188
1881	10407	6182
1882	10413	6177
1883	10418	6171
1884	10424	6166
1885	10430	6160
1886	10436	6155
1887	10441	6149
1888	10447	6144
1889	10452	6138
1890	10458	6133
1891	10463	6127
1892	10467	6121
1893	10473	6115
1894	10478	6109
1895	10483	6104
1896	10491	6100
1897	10497	6094
1898	10501	6088
1899	10508	6083
1900	10516	6079
1901	10521	6074
1902	10525	6067
1903	10529	6060
1904	10532	6054
1905	10535	6047
1906	10540	6041
1907	10547	6036
1908	10553	6031
1909	10560	6026
1910	10567	6021
1911	10573	6016
1912	10580	6011
1913	10586	6006
1914	10589	6000
1915	10595	5994
1916	10599	5987
1917	10605	5982
1918	10612	5978
1919	10617	5972
1920	10623	5967
1921	10629	5961
1922	10634	5956
1923	10641	5951
1924	10645	5944
1925	10651	5939
1926	10657	5934
1927	10663	5928
1928	10668	5923
1929	10673	5917
1930	10677	5911
1931	10683	5905
1932	10690	5901
1933	10694	5894
1934	10700	5889
1935	10706	5884
1936	10712	5878
1937	10718	5873
1938	10724	5868
1939	10730	5862
1940	10735	5857
1941	10740	5851
1942	10746	5846
1943	10752	5840
1944	10757	5834
1945	10762	5829
1946	10767	5823
1947	10773	5817
1948	10778	5812
1949	10784	5806
1950	10789	5801
1951	10794	5795
1952	10800	5790
1953	10806	5784
1954	10811	5779
1955	10817	5773
1956	10822	5768
1957	10828	5762
1958	10834	5757
1959	10839	5751
1960	10845	5746
1961	10850	5740
1962	10856	5735
1963	10859	5728
1964	10865	5722
1965	10870	5717
1966	10876	5711
1967	10881	5705
1968	10885	5699
1969	10891	5694
1970	10896	5688
1971	10902	5683
1972	10907	5677
1973	10912	5672
1974	10918	5666
1975	10924	5661
1976	10930	5655
1977	10935	5650
1978	10941	5644
1979	10947	5639
1980	10952	5634
1981	10958	5628
1982	10963	5622
1983	10969	5617
1984	10974	5611
1985	10980	5606
1986	10986	5600
1987	10991	5595
1988	10997	5589
1989	11003	5584
1990	11008	5579
1991	11014	5573
1992	11019	5568
1993	11025	5562
1994	11031	5557
1995	11036	5551
1996	11042	5546
1997	11047	5540
1998	11053	5535
1999	11059	5529
2000	11064	5524
2001	11070	5518
2002	11075	5512
2003	11081	5507
2004	11086	5501
2005	11092	5496
2006	11097	5490
2007	11103	5485
2008	11109	5479
2009	11114	5474
2010	11119	5468
2011	11124	5462
2012	11129	5457
2013	11135	5451
2014	11140	5445
2015	11146	5440
2016	11151	5434
2017	11157	5429
2018	11162	5423
2019	11168	5418
2020	11173	5412
2021	11179	5407
2022	11185	5401
2023	11191	5396
2024	11196	5390
2025	11201	5385
2026	11208	5380
2027	11211	5373
2028	11217	5368
2029	11222	5362
2030	11228	5356
2031	11233	5351
2032	11239	5345
2033	11244	5340
2034	11250	5334
2035	11255	5329
2036	11261	5323
2037	11267	5318
2038	11272	5312
2039	11278	5307
2040	11283	5301
2041	11289	5296
2042	11295	5291
2043	11300	5285
2044	11306	5280
2045	11312	5274
2046	11318	5269
2047	11323	5263
2048	11329	5258
2049	11335	5253
2050	11341	5247
2051	11346	5242
2052	11352	5236
2053	11358	5231
2054	11363	5225
2055	11369	5220
2056	11374	5214
2057	11380	5209
2058	11385	5203
2059	11391	5197
2060	11396	5192
2061	11402	5186
2062	11407	5181
2063	11413	5175
2064	11419	5170
2065	11425	5165
2066	11430	5159
2067	11436	5154
2068	11442	5148
2069	11447	5143
2070	11453	5137
2071	11458	5132
2072	11464	5126
2073	11469	5121
2074	11475	5115
2075	11480	5109
2076	11486	5104
2077	11491	5098
2078	11497	5093
2079	11503	5087
2080	11508	5082
2081	11514	5077
2082	11519	5071
2083	11525	5065
2084	11531	5060
2085	11536	5054
2086	11542	5049
2087	11547	5043
2088	11553	5038
2089	11557	5032
2090	11562	5026
2091	11568	5021
2092	11573	5015
2093	11579	5010
2094	11584	5004
2095	11589	4998
2096	11595	4993
2097	11601	4987
2098	11604	4981
2099	11609	4975
2100	11615	4970
2101	11621	4964
2102	11626	4959
2103	11632	4953
2104	11637	4948
2105	11643	4942
2106	11649	4937
2107	11655	4931
2108	11660	4926
2109	11666	4920
2110	11671	4915
2111	11677	4909
2112	11683	4904
2113	11688	4898
2114	11694	4893
2115	11699	4887
2116	11705	4882
2117	11710	4876
2118	11715	4871
2119	11721	4865
2120	11727	4860
2121	11732	4854
2122	11737	4848
2123	11743	4843
2124	11749	4837
2125	11754	4832
2126	11760	4826
2127	11765	4821
2128	11771	4815
2129	11776	4810
2130	11782	4804
2131	11787	4799
2132	11793	4793
2133	11799	4788
2134	11804	4782
2135	11808	4776
2136	11813	4770
2137	11819	4765
2138	11824	4759
2139	11828	4753
2140	11833	4747
2141	11839	4742
2142	11844	4736
2143	11849	4730
2144	11855	4725
2145	11860	4720
2146	11866	4714
2147	11872	4709
2148	11877	4703
2149	11883	4698
2150	11889	4692
2151	11894	4687
2152	11900	4681
2153	11906	4676
2154	11912	4670
2155	11917	4665
2156	11922	4659
2157	11928	4654
2158	11934	4648
2159	11939	4643
2160	11945	4637
2161	11950	4632
2162	11956	4626
2163	11961	4620
2164	11966	4615
2165	11972	4609
2166	11976	4603
2167	11982	4598
2168	11988	4593
2169	11993	4587
2170	11999	4581
2171	12004	4576
2172	12008	4570
2173	12014	4564
2174	12020	4559
2175	12025	4553
2176	12031	4548
2177	12037	4542
2178	12042	4537
2179	12048	4532
2180	12054	4526
2181	12059	4520
2182	12064	4515
2183	12070	4509
2184	12075	4504
2185	12081	4498
2186	12086	4493
2187	12092	4487
2188	12097	4482
2189	12103	4476
2190	12108	4470
2191	12114	4465
2192	12117	4459
2193	12121	4453
2194	12127	4447
2195	12132	4442
2196	12138	4436
2197	12143	4431
2198	12149	4425
2199	12155	4420
2200	12160	4414
2201	12166	4408
2202	12171	4403
2203	12177	4397
2204	12182	4392
2205	12188	4386
2206	12193	4381
2207	12199	4375
2208	12204	4370
2209	12210	4364
2210	12216	4359
2211	12221	4353
2212	12227	4348
2213	12232	4342
2214	12238	4337
2215	12244	4331
2216	12249	4326
2217	12255	4320
2218	12261	4315
2219	12266	4309
2220	12271	4304
2221	12277	4298
2222	12283	4293
2223	12289	4287
2224	12294	4282
2225	12300	4277
2226	12306	4271
2227	12311	4266
2228	12317	4260
2229	12322	4254
2230	12328	4249
2231	12333	4243
2232	12337	4237
2233	12343	4232
2234	12349	4226
2235	12354	4221
2236	12359	4215
2237	12365	4210
2238	12370	4204
2239	12376	4199
2240	12382	4193
2241	12387	4188
2242	12393	4182
2243	12398	4177
2244	12403	4171
2245	12409	4165
2246	12414	4160
2247	12420	4154
2248	12425	4149
2249	12429	4143
2250	12435	4137
2251	12440	4132
2252	12446	4126
2253	12451	4121
2254	12456	4115
2255	12461	4109
2256	12467	4104
2257	12472	4098
2258	12478	4093
2259	12484	4087
2260	12489	4082
2261	12495	4076
2262	12500	4071
2263	12506	4065
2264	12511	4060
2265	12517	4054
2266	12523	4049
2267	12528	4043
2268	12533	4038
2269	12539	4032
2270	12543	4026
2271	12548	4020
2272	12554	4015
2273	12560	4010
2274	12566	4004
2275	12572	3999
2276	12578	3993
2277	12582	3988
2278	12588	3982
2279	12593	3977
2280	12599	3971
2281	12605	3966
2282	12610	3960
2283	12616	3954
2284	12622	3949
2285	12627	3944
2286	12634	3938
2287	12638	3932
2288	12643	3927
2289	12650	3922
2290	12654	3916
2291	12660	3910
2292	12665	3905
2293	12670	3899
2294	12676	3894
2295	12682	3888
2296	12686	3882
2297	12692	3877
2298	12697	3871
2299	12703	3866
2300	12708	3860
2301	12714	3855
2302	12720	3849
2303	12725	3844
2304	12731	3838
2305	12736	3833
2306	12742	3827
2307	12747	3822
2308	12753	3816
2309	12759	3811
2310	12764	3805
2311	12770	3800
2312	12775	3794
2313	12781	3789
2314	12786	3783
2315	12792	3778
2316	12798	3772
2317	12803	3767
2318	12809	3761
2319	12814	3756
2320	12820	3750
2321	12825	3744
2322	12830	3739
2323	12836	3733
2324	12841	3728
2325	12847	3722
2326	12853	3717
2327	12858	3711
2328	12864	3706
2329	12869	3700
2330	12875	3695
2331	12881	3689
2332	12886	3684
2333	12892	3678
2334	12897	3673
2335	12903	3667
2336	12909	3662
2337	12914	3656
2338	12920	3651
2339	12925	3645
2340	12931	3640
2341	12936	3634
2342	12942	3629
2343	12947	3623
2344	12953	3618
2345	12958	3612
2346	12964	3606
2347	12969	3601
2348	12975	3595
2349	12980	3590
2350	12986	3584
2351	12991	3579
2352	12997	3573
2353	13003	3568
2354	13008	3562
2355	13014	3557
2356	13020	3551
2357	13025	3546
2358	13031	3540
2359	13036	3535
2360	13042	3529
2361	13048	3524
2362	13053	3518
2363	13059	3513
2364	13065	3508
2365	13070	3502
2366	13076	3497
2367	13082	3491
2368	13087	3486
2369	13092	3480
2370	13098	3474
2371	13103	3469
2372	13109	3463
2373	13114	3458
2374	13120	3452
2375	13125	3447
2376	13131	3441
2377	13137	3436
2378	13142	3430
2379	13148	3425
2380	13153	3419
2381	13159	3414
2382	13165	3408
2383	13170	3403
2384	13176	3397
2385	13181	3392
2386	13187	3386
2387	13193	3381
2388	13199	3375
2389	13204	3370
2390	13210	3364
2391	13215	3359
2392	13221	3353
2393	13226	3348
2394	13232	3342
2395	13238	3337
2396	13243	3331
2397	13248	3326
2398	13254	3320
2399	13259	3314
2400	13265	3309
2401	13270	3303
2402	13276	3298
2403	13282	3292
2404	13287	3287
2405	13293	3281
2406	13298	3276
2407	13304	3270
2408	13309	3265
2409	13315	3259
2410	13321	3254
2411	13326	3248
2412	13332	3243
2413	13338	3237
2414	13343	3232
2415	13349	3226
2416	13355	3221
2417	13360	3215
2418	13366	3210
2419	13372	3204
2420	13377	3199
2421	13383	3193
2422	13388	3188
2423	13394	3182
2424	13399	3177
2425	13405	3171
2426	13410	3166
2427	13416	3160
2428	13422	3155
2429	13427	3149
2430	13432	3144
2431	13438	3138
2432	13444	3133
2433	13449	3127
2434	13455	3122
2435	13461	3116
2436	13466	3111
2437	13471	3105
2438	13477	3099
2439	13482	3094
2440	13488	3088
2441	13493	3083
2442	13499	3077
2443	13504	3072
2444	13509	3066
2445	13515	3061
2446	13521	3055
2447	13526	3050
2448	13531	3044
2449	13536	3038
2450	13542	3033
2451	13547	3027
2452	13553	3022
2453	13558	3016
2454	13564	3011
2455	13570	3005
2456	13575	3000
2457	13581	2994
2458	13587	2989
2459	13593	2983
2460	13598	2978
2461	13604	2972
2462	13609	2967
2463	13616	2961
2464	13621	2956
2465	13627	2950
2466	13632	2945
2467	13638	2939
2468	13644	2934
2469	13650	2928
2470	13655	2923
2471	13661	2917
2472	13666	2912
2473	13672	2906
2474	13678	2901
2475	13683	2895
2476	13689	2890
2477	13694	2884
2478	13700	2879
2479	13706	2873
2480	13711	2868
2481	13717	2862
2482	13723	2857
2483	13729	2851
2484	13734	2846
2485	13740	2840
2486	13745	2835
2487	13751	2829
2488	13757	2824
2489	13762	2818
2490	13768	2813
2491	13773	2807
2492	13779	2802
2493	13784	2796
2494	13790	2791
2495	13796	2785
2496	13801	2780
2497	13806	2774
2498	13812	2769
2499	13818	2763
2500	13823	2758
2501	13829	2752
2502	13834	2747
2503	13840	2741
2504	13845	2735
2505	13851	2730
2506	13856	2724
2507	13862	2719
2508	13867	2713
2509	13873	2708
2510	13878	2702
2511	13884	2697
2512	13889	2691
2513	13895	2686
2514	13901	2680
2515	13906	2675
2516	13912	2669
2517	13917	2664
2518	13923	2658
2519	13928	2653
2520	13934	2647
2521	13940	2642
2522	13945	2636
2523	13951	2631
2524	13957	2625
2525	13962	2620
2526	13968	2614
2527	13974	2609
2528	13980	2603
2529	13985	2598
2530	13990	2592
2531	13996	2587
2532	14002	2581
2533	14007	2575
2534	14017	2571
2535	14022	2565
2536	14026	2559
2537	14032	2554
2538	14037	2548
2539	14043	2543
2540	14048	2537
2541	14053	2532
2542	14059	2526
2543	14064	2521
2544	14068	2515
2545	14073	2509
2546	14079	2504
2547	14085	2498
2548	14090	2493
2549	14096	2487
2550	14101	2482
2551	14107	2476
2552	14112	2471
2553	14118	2465
2554	14124	2459
2555	14129	2454
2556	14134	2448
2557	14140	2443
2558	14145	2437
2559	14151	2432
2560	14156	2426
2561	14162	2421
2562	14168	2415
2563	14174	2410
2564	14179	2404
2565	14185	2399
2566	14190	2393
2567	14196	2388
2568	14202	2382
2569	14207	2377
2570	14213	2371
2571	14218	2366
2572	14224	2360
2573	14229	2355
2574	14235	2349
2575	14240	2343
2576	14246	2338
2577	14251	2332
2578	14257	2327
2579	14262	2321
2580	14267	2316
2581	14273	2310
2582	14278	2305
2583	14284	2299
2584	14289	2294
2585	14295	2288
2586	14300	2283
2587	14306	2277
2588	14312	2272
2589	14316	2266
2590	14322	2260
2591	14327	2255
2592	14333	2249
2593	14338	2244
2594	14344	2238
2595	14350	2233
2596	14356	2227
2597	14361	2222
2598	14366	2216
2599	14372	2211
2600	14378	2205
2601	14384	2200
2602	14389	2194
2603	14395	2189
2604	14401	2183
2605	14406	2178
2606	14412	2172
2607	14418	2167
2608	14423	2161
2609	14429	2156
2610	14435	2150
2611	14441	2145
2612	14446	2139
2613	14452	2134
2614	14457	2128
2615	14463	2123
2616	14468	2117
2617	14474	2111
2618	14479	2106
2619	14485	2100
2620	14490	2095
2621	14496	2089
2622	14501	2084
2623	14506	2078
2624	14511	2073
2625	14517	2067
2626	14522	2062
2627	14527	2056
2628	14533	2050
2629	14539	2045
2630	14544	2039
2631	14550	2034
2632	14556	2028
2633	14561	2023
2634	14567	2017
2635	14573	2012
2636	14578	2006
2637	14584	2001
2638	14589	1995
2639	14595	1990
2640	14600	1984
2641	14606	1979
2642	14612	1973
2643	14617	1968
2644	14623	1962
2645	14628	1957
2646	14633	1951
2647	14636	1945
2648	14641	1940
2649	14647	1934
2650	14652	1929
2651	14657	1923
2652	14662	1917
2653	14668	1912
2654	14673	1906
2655	14679	1901
2656	14684	1895
2657	14690	1890
2658	14696	1884
2659	14701	1879
2660	14707	1873
2661	14712	1868
2662	14718	1862
2663	14723	1857
2664	14729	1851
2665	14734	1846
2666	14740	1840
2667	14746	1834
2668	14751	1829
2669	14757	1823
2670	14762	1818
2671	14768	1812
2672	14772	1807
2673	14778	1801
2674	14783	1796
2675	14789	1790
2676	14794	1785
2677	14800	1779
2678	14806	1774
2679	14811	1768
2680	14817	1763
2681	14822	1757
2682	14828	1751
2683	14833	1746
2684	14839	1740
2685	14845	1735
2686	14850	1729
2687	14856	1724
2688	14861	1718
2689	14867	1713
2690	14873	1707
2691	14878	1702
2692	14884	1696
2693	14890	1691
2694	14895	1685
2695	14900	1680
2696	14906	1674
2697	14912	1669
2698	14917	1663
2699	14923	1658
2700	14928	1652
2701	14934	1647
2702	14939	1641
2703	14945	1636
2704	14950	1630
2705	14955	1624
2706	14961	1619
2707	14967	1613
2708	14972	1608
2709	14978	1602
2710	14983	1597
2711	14989	1591
2712	14995	1586
2713	15000	1580
2714	15006	1575
2715	15011	1569
2716	15017	1564
2717	15022	1558
2718	15028	1553
2719	15033	1547
2720	15039	1542
2721	15044	1536
2722	15050	1531
2723	15056	1525
2724	15061	1519
2725	15067	1514
2726	15071	1508
2727	15076	1503
2728	15082	1497
2729	15087	1492
2730	15092	1486
2731	15097	1481
2732	15104	1475
2733	15109	1470
2734	15115	1464
2735	15119	1458
2736	15125	1453
2737	15131	1447
2738	15135	1442
2739	15141	1436
2740	15146	1431
2741	15152	1425
2742	15157	1420
2743	15163	1414
2744	15168	1409
2745	15174	1403
2746	15180	1398
2747	15186	1392
2748	15191	1387
2749	15197	1381
2750	15203	1376
2751	15208	1370
2752	15214	1365
2753	15219	1359
2754	15225	1353
2755	15230	1348
2756	15236	1342
2757	15241	1337
2758	15247	1331
2759	15253	1326
2760	15258	1320
2761	15264	1315
2762	15269	1309
2763	15275	1304
2764	15281	1298
2765	15286	1293
2766	15292	1287
2767	15298	1282
2768	15304	1276
2769	15307	1270
2770	15313	1265
2771	15318	1259
2772	15323	1254
2773	15329	1248
2774	15334	1243
2775	15340	1237
2776	15346	1232
2777	15351	1226
2778	15356	1221
2779	15361	1215
2780	15365	1210
2781	15369	1204
2782	15375	1198
2783	15380	1193
2784	15386	1187
2785	15392	1182
2786	15397	1176
2787	15403	1171
2788	15409	1165
2789	15414	1160
2790	15420	1154
2791	15426	1149
2792	15431	1143
2793	15436	1138
2794	15442	1132
2795	15447	1127
2796	15453	1121
2797	15457	1115
2798	15463	1110
2799	15468	1104
2800	15474	1099
2801	15480	1093
2802	15485	1088
2803	15491	1082
2804	15497	1077
2805	15502	1071
2806	15508	1066
2807	15514	1060
2808	15519	1055
2809	15525	1049
2810	15531	1044
2811	15536	1038
2812	15542	1033
2813	15547	1027
2814	15553	1022
2815	15559	1016
2816	15564	1011
2817	15570	1005
2818	15576	1000
2819	15581	994
2820	15587	989
2821	15592	983
2822	15598	978
2823	15604	972
2824	15609	966
2825	15615	961
2826	15621	955
2827	15626	950
2828	15632	944
2829	15637	939
2830	15643	933
2831	15648	928
2832	15654	922
2833	15659	917
2834	15664	911
2835	15670	906
2836	15675	900
2837	15681	895
2838	15687	889
2839	15692	884
2840	15698	878
2841	15703	873
2842	15708	867
2843	15714	861
2844	15720	856
2845	15725	850
2846	15731	845
2847	15736	839
2848	15741	834
2849	15747	828
2850	15752	823
2851	15758	817
2852	15763	812
2853	15769	806
2854	15774	801
2855	15780	795
2856	15785	790
2857	15791	784
2858	15796	779
2859	15802	773
2860	15808	768
2861	15813	762
2862	15818	756
2863	15824	751
2864	15830	745
2865	15836	740
2866	15841	734
2867	15846	729
2868	15852	723
2869	15858	718
2870	15863	712
2871	15869	707
2872	15875	701
2873	15880	696
2874	15886	690
2875	15892	685
2876	15897	679
2877	15903	674
2878	15909	668
2879	15915	663
2880	15920	657
2881	15926	652
2882	15931	646
2883	15937	641
2884	15942	635
2885	15947	629
2886	15953	624
2887	15959	618
2888	15964	613
2889	15969	607
2890	15975	602
2891	15981	596
2892	15986	591
2893	15992	585
2894	15997	580
2895	16003	574
2896	16008	569
2897	16014	563
2898	16020	558
2899	16026	552
2900	16031	547
2901	16037	541
2902	16042	536
2903	16048	530
2904	16053	524
2905	16059	519
2906	16065	513
2907	16070	508
2908	16076	502
2909	16081	497
2910	16087	491
2911	16093	486
2912	16098	480
2913	16104	475
2914	16109	469
2915	16113	464
2916	16118	458
2917	16124	453
2918	16129	447
2919	16135	442
2920	16140	436
2921	16146	431
2922	16151	425
2923	16157	419
2924	16163	414
2925	16168	408
2926	16174	403
2927	16179	397
2928	16185	392
2929	16190	386
2930	16195	381
2931	16201	375
2932	16207	370
2933	16212	364
2934	16218	359
2935	16223	353
2936	16229	348
2937	16235	342
2938	16240	337
2939	16246	331
2940	16251	326
2941	16257	320
2942	16262	314
2943	16268	309
2944	16273	303
2945	16279	298
2946	16284	292
2947	16290	287
2948	16296	281
2949	16301	276
2950	16307	270
2951	16312	265
2952	16318	259
2953	16323	254
2954	16329	248
2955	16335	243
2956	16340	237
2957	16346	232
2958	16351	226
2959	16357	221
2960	16363	215
2961	16368	209
2962	16374	204
2963	16379	198
2964	16385	193
2965	16390	187
2966	16396	182
2967	16402	176
2968	16407	171
2969	16413	165
2970	16419	160
2971	16424	154
2972	16429	149
2973	16435	143
2974	16440	138
2975	16445	132
2976	16450	127
2977	16456	121
2978	16461	116
2979	16467	110
2980	16472	104
2981	16478	99
2982	16484	93
2983	16490	88
2984	16495	82
2985	16501	77
2986	16507	71
2987	16513	66
2988	16518	60
2989	16524	55
2990	16529	49
2991	16535	44
2992	16541	38
2993	16546	33
2994	16552	27
2995	16557	22
2996	16563	16
2997	16569	11
2998	16575	5
2999	16580	0
