iter	RMSE
1664	1035.175674
1665	1035.09976
1666	1035.054143
1667	1035.003527
1668	1034.974509
1669	1034.922866
1670	1034.864942
1671	1034.756016
1672	1034.703321
1673	1034.639586
1674	1034.569695
1675	1034.555588
1676	1034.491421
1677	1034.459926
1678	1034.356172
1679	1034.312307
1680	1034.247403
1681	1034.168402
1682	1034.127398
1683	1034.066483
1684	1034.004061
1685	1033.96013
1686	1033.881207
1687	1033.831893
1688	1033.801472
1689	1033.684663
1690	1033.641577
1691	1033.621831
1692	1033.54883
1693	1033.503143
1694	1033.424525
1695	1033.346608
1696	1033.307354
1697	1033.269128
1698	1033.213184
1699	1033.170424
1700	1033.097846
1701	1033.016069
1702	1032.981908
1703	1032.923938
1704	1032.839296
1705	1032.788164
1706	1032.746241
1707	1032.630265
1708	1032.585146
1709	1032.504378
1710	1032.454927
1711	1032.38482
1712	1032.340626
1713	1032.303714
1714	1032.240577
1715	1032.180561
1716	1032.122465
1717	1032.062788
1718	1032.015116
1719	1031.956828
1720	1031.917946
1721	1031.863236
1722	1031.820127
1723	1031.783631
1724	1031.734253
1725	1031.708413
1726	1031.642452
1727	1031.573193
1728	1031.504139
1729	1031.456091
1730	1031.345167
1731	1031.27376
1732	1031.21293
1733	1031.173565
1734	1031.094816
1735	1031.039811
1736	1030.990428
1737	1030.939112
1738	1030.901235
1739	1030.8327
1740	1030.803255
1741	1030.748322
1742	1030.656334
1743	1030.577333
1744	1030.472791
1745	1030.429009
1746	1030.371812
1747	1030.301254
1748	1030.185669
1749	1030.10048
1750	1029.992416
1751	1029.966049
1752	1029.906773
1753	1029.854938
1754	1029.771584
1755	1029.764242
1756	1029.723618
1757	1029.637412
1758	1029.567969
1759	1029.499267
1760	1029.45261
1761	1029.362321
1762	1029.294038
1763	1029.204789
1764	1029.1585
1765	1029.122965
1766	1029.084733
1767	1029.076068
1768	1028.973223
1769	1028.959199
1770	1028.902222
1771	1028.803831
1772	1028.765684
1773	1028.687338
1774	1028.617705
1775	1028.593587
1776	1028.579693
1777	1028.527966
1778	1028.481235
1779	1028.409994
1780	1028.344509
1781	1028.327158
1782	1028.292055
1783	1028.239384
1784	1028.192107
1785	1028.178341
1786	1028.121317
1787	1028.048814
1788	1028.012001
1789	1027.959555
1790	1027.872775
1791	1027.801269
1792	1027.769118
1793	1027.692382
1794	1027.636177
1795	1027.581533
1796	1027.525143
1797	1027.443317
1798	1027.390412
1799	1027.360756
1800	1027.319326
1801	1027.250204
1802	1027.154828
1803	1027.028793
1804	1026.954355
1805	1026.928015
1806	1026.881008
1807	1026.842647
1808	1026.803259
1809	1026.772817
1810	1026.729888
1811	1026.693254
1812	1026.618859
1813	1026.59329
1814	1026.564966
1815	1026.479717
1816	1026.375281
1817	1026.321696
1818	1026.238085
1819	1026.146642
1820	1026.089928
1821	1026.043682
1822	1025.961808
1823	1025.883146
1824	1025.805507
1825	1025.760694
1826	1025.721156
1827	1025.68127
1828	1025.629433
1829	1025.546541
1830	1025.482971
1831	1025.450321
1832	1025.37917
1833	1025.332483
1834	1025.280358
1835	1025.245092
1836	1025.207148
1837	1025.101126
1838	1025.027957
1839	1024.989865
1840	1024.90363
1841	1024.863989
1842	1024.783887
1843	1024.692499
1844	1024.649195
1845	1024.605331
1846	1024.535078
1847	1024.454314
1848	1024.415199
1849	1024.385876
1850	1024.287753
1851	1024.247944
1852	1024.211325
1853	1024.117527
1854	1024.05938
1855	1024.023845
1856	1023.981177
1857	1023.918738
1858	1023.844983
1859	1023.802828
1860	1023.737883
1861	1023.688553
1862	1023.62136
1863	1023.527207
1864	1023.473825
1865	1023.446664
1866	1023.379664
1867	1023.373952
1868	1023.306568
1869	1023.279453
1870	1023.226365
1871	1023.184081
1872	1023.140221
1873	1023.110996
1874	1023.046141
1875	1023.007945
1876	1022.936996
1877	1022.924549
1878	1022.83647
1879	1022.788471
1880	1022.746867
1881	1022.71628
1882	1022.67289
1883	1022.644102
1884	1022.643947
1885	1022.611744
1886	1022.55739
1887	1022.469172
1888	1022.446908
1889	1022.385769
1890	1022.342937
1891	1022.288694
1892	1022.248783
1893	1022.222299
1894	1022.146046
1895	1022.054598
1896	1021.969435
1897	1021.915327
1898	1021.881302
1899	1021.846557
1900	1021.779913
1901	1021.724057
1902	1021.689573
1903	1021.651244
1904	1021.563443
1905	1021.463623
1906	1021.394437
1907	1021.341892
1908	1021.293559
1909	1021.244313
1910	1021.240407
1911	1021.167814
1912	1021.139095
1913	1021.047988
1914	1021.027256
1915	1020.966661
1916	1020.865166
1917	1020.857147
1918	1020.771127
1919	1020.706693
1920	1020.660718
1921	1020.615136
1922	1020.551245
1923	1020.514916
1924	1020.487716
1925	1020.458839
1926	1020.415153
1927	1020.353726
1928	1020.30449
1929	1020.260804
1930	1020.246798
1931	1020.204378
1932	1020.155367
1933	1020.10652
1934	1020.011298
1935	1019.954581
1936	1019.921891
1937	1019.817569
1938	1019.772137
1939	1019.706128
1940	1019.660712
1941	1019.596224
1942	1019.498551
1943	1019.45511
1944	1019.405699
1945	1019.347183
1946	1019.263603
1947	1019.215073
1948	1019.209312
1949	1019.152927
1950	1019.0794
1951	1018.996237
1952	1018.955177
1953	1018.834311
1954	1018.81776
1955	1018.799871
1956	1018.729726
1957	1018.683242
1958	1018.647194
1959	1018.586862
1960	1018.502836
1961	1018.440781
1962	1018.391025
1963	1018.341202
1964	1018.316847
1965	1018.293662
1966	1018.220431
1967	1018.136535
1968	1018.057351
1969	1018.000003
1970	1017.918103
1971	1017.830175
1972	1017.77425
1973	1017.717992
1974	1017.692766
1975	1017.641967
1976	1017.596052
1977	1017.519132
1978	1017.471904
1979	1017.353359
1980	1017.284936
1981	1017.21213
1982	1017.163399
1983	1017.122014
1984	1017.060122
1985	1016.983575
1986	1016.924676
1987	1016.880265
1988	1016.820527
1989	1016.79446
1990	1016.764015
1991	1016.73233
1992	1016.700671
1993	1016.675062
1994	1016.619047
1995	1016.555104
1996	1016.513165
1997	1016.459639
1998	1016.379138
1999	1016.308157
2000	1016.222737
2001	1016.183139
2002	1016.131738
2003	1016.099332
2004	1016.049148
2005	1016.024713
2006	1015.950626
2007	1015.922948
2008	1015.862294
2009	1015.804511
2010	1015.745688
2011	1015.664772
2012	1015.603144
2013	1015.554057
2014	1015.532205
2015	1015.477432
2016	1015.430466
2017	1015.33169
2018	1015.265039
2019	1015.227774
2020	1015.160714
2021	1015.120063
2022	1015.088224
2023	1015.060964
2024	1014.965159
2025	1014.957548
2026	1014.898992
2027	1014.831546
2028	1014.80077
2029	1014.756469
2030	1014.74205
2031	1014.66785
2032	1014.596077
2033	1014.529249
2034	1014.465005
2035	1014.380632
2036	1014.353813
2037	1014.305436
2038	1014.274031
2039	1014.230404
2040	1014.214837
2041	1014.090669
2042	1014.047632
2043	1014.021577
2044	1013.978587
2045	1013.943989
2046	1013.933907
2047	1013.878261
2048	1013.832869
2049	1013.78399
2050	1013.747938
2051	1013.702712
2052	1013.668578
2053	1013.61065
2054	1013.592528
2055	1013.525659
2056	1013.486879
2057	1013.4185
2058	1013.396616
2059	1013.335962
2060	1013.266458
2061	1013.236862
2062	1013.154899
2063	1013.050688
2064	1013.008721
2065	1012.981312
2066	1012.861265
2067	1012.817588
2068	1012.796344
2069	1012.752405
2070	1012.70559
2071	1012.684034
2072	1012.660304
2073	1012.579177
2074	1012.550947
2075	1012.508708
2076	1012.442843
2077	1012.384839
2078	1012.331196
2079	1012.320354
2080	1012.273694
2081	1012.227064
2082	1012.155316
2083	1012.096159
2084	1012.044398
2085	1011.948138
2086	1011.933134
2087	1011.84423
2088	1011.781641
2089	1011.706552
2090	1011.668266
2091	1011.602279
2092	1011.567083
2093	1011.517466
2094	1011.504177
2095	1011.470867
2096	1011.362985
2097	1011.32137
2098	1011.28473
2099	1011.201881
2100	1011.170333
2101	1011.141462
2102	1011.067263
2103	1011.004256
2104	1010.933207
2105	1010.858398
2106	1010.787189
2107	1010.715022
2108	1010.66647
2109	1010.633019
2110	1010.622693
2111	1010.517278
2112	1010.503765
2113	1010.467227
2114	1010.464849
2115	1010.402544
2116	1010.350279
2117	1010.291669
2118	1010.261349
2119	1010.214444
2120	1010.186157
2121	1010.1761
2122	1010.157435
2123	1010.121622
2124	1010.103378
2125	1010.055026
2126	1009.993901
2127	1009.910321
2128	1009.882387
2129	1009.799899
2130	1009.739164
2131	1009.71861
2132	1009.657205
2133	1009.632092
2134	1009.623659
2135	1009.590429
2136	1009.528986
2137	1009.424171
2138	1009.368125
2139	1009.344335
2140	1009.265554
2141	1009.233767
2142	1009.183693
2143	1009.14938
2144	1009.088808
2145	1009.054914
2146	1008.951345
2147	1008.893442
2148	1008.866065
2149	1008.844189
2150	1008.814686
2151	1008.728091
2152	1008.686031
2153	1008.665606
2154	1008.626484
2155	1008.561709
2156	1008.501396
2157	1008.424351
2158	1008.363518
2159	1008.332585
2160	1008.262247
2161	1008.237168
2162	1008.179799
2163	1008.138742
2164	1008.048586
2165	1007.981316
2166	1007.922472
2167	1007.847579
2168	1007.79855
2169	1007.729893
2170	1007.699707
2171	1007.65182
2172	1007.606873
2173	1007.541189
2174	1007.498522
2175	1007.462003
2176	1007.378549
2177	1007.347146
2178	1007.310048
2179	1007.278344
2180	1007.215391
2181	1007.166764
2182	1007.103167
2183	1007.048158
2184	1006.995147
2185	1006.959984
2186	1006.900025
2187	1006.822936
2188	1006.771173
2189	1006.727411
2190	1006.658763
2191	1006.628491
2192	1006.58302
2193	1006.545797
2194	1006.515516
2195	1006.509876
2196	1006.506268
2197	1006.433028
2198	1006.376872
2199	1006.335563
2200	1006.283415
2201	1006.227663
2202	1006.199927
2203	1006.134387
2204	1006.107656
2205	1006.079397
2206	1006.073154
2207	1006.060904
2208	1006.012937
2209	1005.984782
2210	1005.914724
2211	1005.804907
2212	1005.74736
2213	1005.726039
2214	1005.628203
2215	1005.604239
2216	1005.525097
2217	1005.482258
2218	1005.439593
2219	1005.402865
2220	1005.337572
2221	1005.26724
2222	1005.23563
2223	1005.207842
2224	1005.140413
2225	1005.016513
2226	1004.911739
2227	1004.820243
2228	1004.801721
2229	1004.756238
2230	1004.695657
2231	1004.623228
2232	1004.562321
2233	1004.527382
2234	1004.467536
2235	1004.375961
2236	1004.300148
2237	1004.265355
2238	1004.194521
2239	1004.096833
2240	1004.046776
2241	1003.979868
2242	1003.967197
2243	1003.938469
2244	1003.899251
2245	1003.810413
2246	1003.771896
2247	1003.703187
2248	1003.659988
2249	1003.583776
2250	1003.531101
2251	1003.485041
2252	1003.420483
2253	1003.369854
2254	1003.30134
2255	1003.269026
2256	1003.196083
2257	1003.129196
2258	1003.119213
2259	1003.049087
2260	1002.994082
2261	1002.966593
2262	1002.930314
2263	1002.8665
2264	1002.831347
2265	1002.791419
2266	1002.726601
2267	1002.648209
2268	1002.601852
2269	1002.532108
2270	1002.516508
2271	1002.463427
2272	1002.43898
2273	1002.387427
2274	1002.347498
2275	1002.293963
2276	1002.290418
2277	1002.206369
2278	1002.123403
2279	1002.066156
2280	1001.990331
2281	1001.93177
2282	1001.888702
2283	1001.876233
2284	1001.817553
2285	1001.786495
2286	1001.718761
2287	1001.645532
2288	1001.586511
2289	1001.530722
2290	1001.490988
2291	1001.459295
2292	1001.388658
2293	1001.329799
2294	1001.304534
2295	1001.221592
2296	1001.157703
2297	1001.119422
2298	1001.050651
2299	1000.969003
2300	1000.958069
2301	1000.910901
2302	1000.856697
2303	1000.843259
2304	1000.80236
2305	1000.723041
2306	1000.69177
2307	1000.634541
2308	1000.559701
2309	1000.52437
2310	1000.488397
2311	1000.395453
2312	1000.330193
2313	1000.286543
2314	1000.24163
2315	1000.188274
2316	1000.134878
2317	1000.050718
2318	999.9823293
2319	999.9303084
2320	999.9038824
2321	999.8750988
2322	999.8124121
2323	999.7736033
2324	999.6938128
2325	999.6706285
2326	999.6421584
2327	999.5611823
2328	999.5032728
2329	999.4612422
2330	999.4429296
2331	999.3927479
2332	999.3465232
2333	999.3073005
2334	999.2443188
2335	999.222057
2336	999.1980176
2337	999.1570873
2338	999.0723439
2339	998.9715514
2340	998.9258887
2341	998.8666996
2342	998.8302538
2343	998.7828906
2344	998.7517394
2345	998.7369682
2346	998.6833845
2347	998.6220414
2348	998.5799384
2349	998.5500167
2350	998.5017637
2351	998.4798018
2352	998.4051578
2353	998.3734499
2354	998.3513985
2355	998.2989481
2356	998.2693164
2357	998.2320089
2358	998.2040706
2359	998.1774528
2360	998.1615229
2361	998.1161295
2362	998.0664365
2363	998.0431006
2364	997.9434734
2365	997.9164124
2366	997.8634121
2367	997.7986297
2368	997.7566078
2369	997.6910496
2370	997.6690814
2371	997.6392093
2372	997.6311084
2373	997.5751687
2374	997.53098
2375	997.5185177
2376	997.4599198
2377	997.3881923
2378	997.3607517
2379	997.3297242
2380	997.3184844
2381	997.2608044
2382	997.2192089
2383	997.1646213
2384	997.1001003
2385	997.0425716
2386	996.9459732
2387	996.8992616
2388	996.8811203
2389	996.8372154
2390	996.7783175
2391	996.7279342
2392	996.6430367
2393	996.5999074
2394	996.5700855
2395	996.4873664
2396	996.3705637
2397	996.3351583
2398	996.2718123
2399	996.2187031
2400	996.1860882
2401	996.1465077
2402	996.088669
2403	996.0383562
2404	996.0295063
2405	995.9976984
2406	995.9766444
2407	995.928628
2408	995.8599112
2409	995.8477842
2410	995.8075874
2411	995.7856123
2412	995.7130761
2413	995.6890226
2414	995.6301586
2415	995.5747268
2416	995.5160979
2417	995.4785536
2418	995.454613
2419	995.4194967
2420	995.3729543
2421	995.2994149
2422	995.2452607
2423	995.2204636
2424	995.1850159
2425	995.1448116
2426	995.0732382
2427	995.0187042
2428	994.9816888
2429	994.9285211
2430	994.8901391
2431	994.8374054
2432	994.8171202
2433	994.7779787
2434	994.7361885
2435	994.6610253
2436	994.601052
2437	994.5595942
2438	994.4856089
2439	994.4747128
2440	994.4121318
2441	994.3362455
2442	994.3353859
2443	994.2690703
2444	994.182678
2445	994.1150343
2446	994.0743161
2447	993.9930062
2448	993.9360769
2449	993.9087427
2450	993.840677
2451	993.7707718
2452	993.7203511
2453	993.701835
2454	993.6706038
2455	993.6239386
2456	993.5681926
2457	993.540513
2458	993.4762811
2459	993.3774294
2460	993.3387785
2461	993.2657072
2462	993.2240716
2463	993.1887683
2464	993.1470967
2465	993.0906605
2466	993.0346369
2467	992.9962969
2468	992.8813992
2469	992.8146706
2470	992.7926099
2471	992.7381342
2472	992.6898159
2473	992.6580025
2474	992.5838003
2475	992.5432232
2476	992.4706834
2477	992.4096197
2478	992.3375583
2479	992.2743535
2480	992.2480065
2481	992.1699595
2482	992.1454301
2483	992.0927899
2484	992.0135071
2485	991.9250871
2486	991.8565481
2487	991.8369558
2488	991.7946509
2489	991.7422616
2490	991.7372375
2491	991.7063709
2492	991.6448561
2493	991.6164812
2494	991.5812874
2495	991.5018063
2496	991.4764841
2497	991.4131627
2498	991.3640834
2499	991.3413156
2500	991.3383195
2501	991.2867456
2502	991.2054971
2503	991.1455694
2504	991.0740834
2505	990.9873464
2506	990.9128586
2507	990.8992461
2508	990.8343695
2509	990.8161994
2510	990.7934591
2511	990.7357508
2512	990.6849428
2513	990.6337483
2514	990.5976856
2515	990.5609978
2516	990.5188177
2517	990.4650764
2518	990.3796021
2519	990.3085191
2520	990.2394031
2521	990.2140445
2522	990.1707971
2523	990.1269242
2524	990.0925135
2525	989.9987919
2526	989.9429462
2527	989.8969684
2528	989.8535483
2529	989.7957157
2530	989.7571058
2531	989.7256683
2532	989.6762344
2533	989.6274761
2534	989.5802003
2535	989.5403626
2536	989.4961695
2537	989.446317
2538	989.37944
2539	989.3403385
2540	989.3197384
2541	989.2578267
2542	989.2015648
2543	989.1488349
2544	989.0692751
2545	989.0136952
2546	988.9699437
2547	988.9488305
2548	988.9190835
2549	988.8840339
2550	988.855488
2551	988.8466889
2552	988.7816145
2553	988.7452529
2554	988.6754013
2555	988.6484059
2556	988.5935477
2557	988.5056057
2558	988.3918797
2559	988.3301279
2560	988.2785746
2561	988.179586
2562	988.1404526
2563	988.090123
2564	988.0398379
2565	988.0103223
2566	987.9801247
2567	987.948962
2568	987.9210169
2569	987.8735868
2570	987.8311242
2571	987.795478
2572	987.7636658
2573	987.7052142
2574	987.653514
2575	987.6037647
2576	987.5597856
2577	987.5241796
2578	987.4931311
2579	987.4593332
2580	987.3870937
2581	987.33744
2582	987.3000545
2583	987.2398587
2584	987.1976294
2585	987.1580309
2586	987.1335832
2587	987.0624844
2588	986.9751792
2589	986.9332205
2590	986.8893606
2591	986.8671857
2592	986.8317527
2593	986.7797718
2594	986.7170532
2595	986.6717131
2596	986.6200369
2597	986.595392
2598	986.5742695
2599	986.5206118
2600	986.4903632
2601	986.4686651
2602	986.4406607
2603	986.3619991
2604	986.3259747
2605	986.257611
2606	986.2034231
2607	986.1768988
2608	986.1287126
2609	986.0794888
2610	986.058985
2611	986.0217411
2612	986.0041203
2613	985.9709022
2614	985.8829061
2615	985.8579057
2616	985.8282109
2617	985.7824192
2618	985.7079909
2619	985.6610447
2620	985.6156501
2621	985.6047138
2622	985.5689462
2623	985.515771
2624	985.4673799
2625	985.4306192
2626	985.4114113
2627	985.3593263
2628	985.31991
2629	985.2219924
2630	985.1984152
2631	985.1306042
2632	985.0891056
2633	985.0488573
2634	985.0222342
2635	984.9897433
2636	984.9407591
2637	984.9245414
2638	984.8549039
2639	984.7973273
2640	984.7454203
2641	984.7179748
2642	984.6815086
2643	984.6559618
2644	984.5889692
2645	984.5526892
2646	984.4847988
2647	984.4632532
2648	984.4028549
2649	984.3322132
2650	984.2859345
2651	984.235178
2652	984.1906375
2653	984.1697792
2654	984.1397841
2655	984.125551
2656	984.0616441
2657	984.0596182
2658	984.0411682
2659	983.961518
2660	983.9220606
2661	983.8974015
2662	983.8950786
2663	983.8601538
2664	983.7972625
2665	983.7528869
2666	983.6737188
2667	983.6552463
2668	983.6120086
2669	983.5782678
2670	983.5595285
2671	983.5314131
2672	983.4584184
2673	983.3780103
2674	983.2978802
2675	983.2759427
2676	983.2255113
2677	983.1795674
2678	983.1090646
2679	983.0600834
2680	983.0121135
2681	983.0054736
2682	982.9514491
2683	982.9109069
2684	982.8793043
2685	982.8200477
2686	982.7788828
2687	982.7577117
2688	982.6763363
2689	982.6289288
2690	982.5837515
2691	982.5300373
2692	982.4551395
2693	982.3851421
2694	982.3687429
2695	982.3169411
2696	982.2747756
2697	982.2325037
2698	982.172372
2699	982.1332211
2700	982.1048976
2701	982.0454403
2702	981.9545176
2703	981.888917
2704	981.8227307
2705	981.7526958
2706	981.7304711
2707	981.7049714
2708	981.6243331
2709	981.5873815
2710	981.5649744
2711	981.5249152
2712	981.4595884
2713	981.3993393
2714	981.3372438
2715	981.3186228
2716	981.2632441
2717	981.2454533
2718	981.2173712
2719	981.1574966
2720	981.1132633
2721	981.0745052
2722	981.0416436
2723	981.0201861
2724	980.9970333
2725	980.9220711
2726	980.8748556
2727	980.8391647
2728	980.8165153
2729	980.7500459
2730	980.7155637
2731	980.6876939
2732	980.6859551
2733	980.6499852
2734	980.595876
2735	980.5294789
2736	980.4681452
2737	980.4262454
2738	980.418455
2739	980.3644395
2740	980.3486783
2741	980.2811791
2742	980.2146344
2743	980.1948166
2744	980.1615104
2745	980.1404679
2746	980.0863075
2747	980.0477252
2748	980.0048254
2749	979.9452685
2750	979.918422
2751	979.8667214
2752	979.8152162
2753	979.7885444
2754	979.7473612
2755	979.7231851
2756	979.6836071
2757	979.6141456
2758	979.5586268
2759	979.5484043
2760	979.5136572
2761	979.4536394
2762	979.4415606
2763	979.3842037
2764	979.3085722
2765	979.2928874
2766	979.2452186
2767	979.1752094
2768	979.1216103
2769	979.0568326
2770	979.0126146
2771	978.9803199
2772	978.9416812
2773	978.8879841
2774	978.8734878
2775	978.8536871
2776	978.8192753
2777	978.7404574
2778	978.6847763
2779	978.6642957
2780	978.6331716
2781	978.5922421
2782	978.5366399
2783	978.4900485
2784	978.4073297
2785	978.3482675
2786	978.3111355
2787	978.2692324
2788	978.2043169
2789	978.1720401
2790	978.1290428
2791	978.046937
2792	977.9676749
2793	977.9156672
2794	977.9152769
2795	977.8584832
2796	977.836318
2797	977.757194
2798	977.696856
2799	977.6530971
2800	977.6115541
2801	977.5220709
2802	977.5068511
2803	977.4274314
2804	977.3975638
2805	977.3225161
2806	977.2574685
2807	977.2106186
2808	977.1590224
2809	977.1073666
2810	977.0591397
2811	977.0574969
2812	977.0029342
2813	976.9247938
2814	976.8642199
2815	976.8238984
2816	976.7924818
2817	976.7354388
2818	976.6848659
2819	976.6454975
2820	976.6163846
2821	976.574461
2822	976.4941848
2823	976.446942
2824	976.4060021
2825	976.3517924
2826	976.3147304
2827	976.2607347
2828	976.2005614
2829	976.1478835
2830	976.129188
2831	976.1118625
2832	976.0861726
2833	976.0383034
2834	975.9691183
2835	975.9259392
2836	975.874873
2837	975.7906813
2838	975.7685215
2839	975.7404082
2840	975.6968548
2841	975.6710558
2842	975.6181477
2843	975.5465828
2844	975.4663127
2845	975.4235271
2846	975.3762946
2847	975.3397023
2848	975.2782018
2849	975.2313038
2850	975.2078335
2851	975.1534823
2852	975.0974274
2853	975.0456029
2854	975.0390679
2855	975.0247023
2856	974.9680561
2857	974.9280441
2858	974.8810137
2859	974.8122256
2860	974.7445109
2861	974.6988556
2862	974.6743976
2863	974.6512906
2864	974.5682931
2865	974.5348129
2866	974.4837165
2867	974.3829849
2868	974.3343393
2869	974.3167923
2870	974.2378476
2871	974.2151107
2872	974.1771626
2873	974.1542326
2874	974.1038646
2875	974.0632851
2876	974.0037273
2877	973.9728134
2878	973.9411466
2879	973.8973857
2880	973.8477433
2881	973.8134886
2882	973.748617
2883	973.729337
2884	973.6788063
2885	973.6449432
2886	973.6054391
2887	973.5881074
2888	973.5399447
2889	973.4513473
2890	973.4004681
2891	973.3625854
2892	973.3045385
2893	973.2677757
2894	973.2464974
2895	973.2355288
2896	973.1741118
2897	973.1341753
2898	973.1147437
2899	973.0649132
2900	973.0196223
2901	972.9658608
2902	972.9027631
2903	972.8812243
2904	972.8238326
2905	972.7664613
2906	972.727568
2907	972.6484817
2908	972.6234246
2909	972.5879441
2910	972.550079
2911	972.5100282
2912	972.4209807
2913	972.3685739
2914	972.3174999
2915	972.273013
2916	972.2322762
2917	972.1874898
2918	972.1232272
2919	972.0547978
2920	972.0050247
2921	971.9733636
2922	971.9122227
2923	971.8596327
2924	971.7786378
2925	971.7386151
2926	971.6742918
2927	971.6206837
2928	971.567512
2929	971.5172442
2930	971.4801943
2931	971.4554386
2932	971.4198902
2933	971.3807706
2934	971.3123102
2935	971.2750476
2936	971.2171619
2937	971.1774701
2938	971.0803859
2939	971.018753
2940	970.9924746
2941	970.9741817
2942	970.9367143
2943	970.9104182
2944	970.8738053
2945	970.8263046
2946	970.8054832
2947	970.7570119
2948	970.7120282
2949	970.6378084
2950	970.5828483
2951	970.5470693
2952	970.4854191
2953	970.4066194
2954	970.3670591
2955	970.318603
2956	970.2168021
2957	970.1858038
2958	970.139945
2959	970.1117514
2960	970.0748362
2961	970.0195376
2962	969.9824985
2963	969.9418853
2964	969.9050772
2965	969.8166562
2966	969.7492213
2967	969.6713569
2968	969.6381084
2969	969.5838095
2970	969.5470079
2971	969.520399
2972	969.470802
2973	969.4480269
2974	969.4188456
2975	969.3775475
2976	969.3231
2977	969.2472339
2978	969.2065846
2979	969.150967
2980	969.0959358
2981	969.0751526
2982	969.0159445
2983	968.9482546
2984	968.8850283
2985	968.8373553
2986	968.7759276
2987	968.739789
2988	968.703293
2989	968.6347587
2990	968.601363
2991	968.5882882
2992	968.5465416
2993	968.5091952
2994	968.4932221
2995	968.4501892
2996	968.445111
2997	968.3973227
2998	968.3170801
2999	968.2906557
